@anonymous Danke Dianna! Ich liebe dich, Zwilling!	2.8	0.501	positive
Ich muss zugeben, dass mein erster Anruf heute Morgen an @anonymous ging, um ein gemeinsames Outfit zu finden. #SMProm ist morgen Abend!!	0.95	0.2108	positive
Alles Gute zum Vatertag @anonymous !!	2.05	0.5696	positive
@anonymous *Klopfen auf den Rücken* Halte durch, Junge ;)	1.35	0.2263	positive
@anonymous Ich habe von Kerlen gesprochen. lol	1.15	0.2997	positive
@anonymous hey Freund! Wo wirst du heute sein?	0.6	0.318	positive
@anonymous Hallo hübsche Dame. Wie geht's?	1.3	0.2712	positive
Ich habe gerade Ryan S. als Bürgermeister von Active Rideshop auf @anonymous http://url_removed abgesetzt.	0.55	0.0	neutral
@anonymous so glücklich, dass es in der Woche geklappt hat, in der ich die Vette habe	1.65	0.6478	positive
Mikey's Team hat mit 2 Punkten verloren....nur einen Korb :(! Saison vorbei	-2.05	0.0	neutral
Ich verlasse SOBE jetzt, um rechtzeitig zu Mikeys Playoff-Spiel heute zurück zu sein. Zu diesem Zeitpunkt hoffe ich wirklich, dass er gewinnt	0.8	0.3353	positive
Amazon hat alle Staffeln von Arrested Development im Angebot für $28.99 mit kostenlosem Versand heute http://url_removed	0.35	0.3071	positive
@anonymous Ich glaube, wir haben gerade jemanden online gefunden, hoffen wir, dass er gut ist! Seine bisherige Arbeit sieht ausgezeichnet aus	2.2	0.691	positive
@anonymous Diesmal war ich es wirklich nicht! Aber ich bin schuldig, das in der Vergangenheit getan zu haben	-0.05	-0.2511	negative
@anonymous wie die Sie von hotel views. Ahhhh so süß wieder	1.75	0.2855	positive
@anonymous Schlechter Tag heute.  Ich werde heute die meiste Zeit des Mittags unterwegs sein.  Sollte nach 2 zurück sein.	-1.9	-0.1529	negative
Ich habe Star Wars im Fernsehen gesehen und jetzt fällt es mir schwer, aufzustehen und den Rasen zu mähen.  #fb	-0.6	-0.2202	negative
OH AT&amp;T du gehst mir heute wirklich auf die Nerven!	-2.6	-0.4389	negative
Bringt jemand eine Kamera in der Nähe des neuen Baums in der Innenstadt an, nur für den Fall, dass die Diebe es in Runde 2 versuchen?	-0.55	0.1531	positive
@anonymous Was für eine furchtbare Entscheidung.  Sie haben sowohl England für 2018 als auch die USA für 2022 übergangen.  Ich schätze, sie wollen, dass die Fans leiden.	-2.5	-0.2763	negative
"@anonymous Ach ja?  Die ""Teppich""-Regel wurde also heute gelockert, nehme ich an?"	0.15	0.0	neutral
HA-HA Ich habe gerade meinen Tischventilator auseinandergenommen, um den Ventilatormotor zu schmieren.  Er funktioniert!!! BoooYA!  Ich bin verdammt stolz auf mich.  #FB	2.25	0.1967	positive
Diese Typen fanden es also lustig, dieses Foto zu machen. Ich mit Ray Js Kumpels war hier, um einen großen Tag zu haben http://url_removed	0.05	0.1366	positive
Es ist zu einfach! Ich muss mich nicht einmal anstrengen...	1.3	0.1901	positive
Danke mein Kumpel! RT @anonymous *salute* @anonymous Happy Birthday Sir!	2.1	0.2463	positive
Wahre Geschichte! RT @anonymous RT @anonymous GrrrrrrrrrrrrrrrrrrrrrRT @anonymous Follow @anonymous The most reliable print &amp; design	0.65	0.1901	positive
Thx schön! RT @anonymous HAPPY BIRTHDAY @anonymous !	2.45	0.3631	positive
@anonymous Ich glaube, ich habe jetzt offiziell die Erlaubnis, dich zu jeder Tageszeit zu treffen, ohne dass du dir etwas anmerken lässt! LOL	1.45	0.667	positive
Vielleicht weil besagte Technokraten lieber offene Briefe schreiben? Oder haben sie Angst, nachdem sie gesehen haben, was Nilekani bei der UID erlebt hat? Kya pata...	-0.85	-0.0173	negative
Dinge wie diese. Als ich auf der Suche nach Informationen über ICDS und anganwaadi war, sah ich gerade einen ausführlichen Beitrag von @anonymous http://url_removed. Schön!	0.75	0.3127	positive
Armer @anonymous @anonymous Wir haben einen weiteren #redsox-Fan in unser Board aufgenommen. cc:  @anonymous @anonymous	-0.2	-0.0889	negative
Es gibt nur wenige Erfahrungen, die mit einem Auftritt auf der Bühne vergleichbar sind. In großer Zahl. Mit einem Orchester. Klassische Musik - toll zum Zuhören, aber fantastisch zum Aufführen.	2.6	0.3798	positive
Vielen Dank @anonymous Nach deinem Cover gestern habe ich Super Bass in Dauerschleife gehört.	0.95	0.5267	positive
@anonymous Hallo Damien.  Danke für den Retweet!	1.55	0.2463	positive
Xmen First Class war unglaublich. #loveit	2.75	0.0	neutral
@anonymous könnte auch den Co-Star Themen.... geben oder sie hungrig machen ;D	0.75	0.0	neutral
Brrrrrr kalte Finger. Gerade zurück von einer Nachtfotografie :) Link bald.	0.85	0.0928	positive
Der Gewinner des Home-Run-Derbys ist der witzige @anonymous #retso	1.9	0.7351	positive
@anonymous juhu. Das ist eine schöne Abwechslung zu gestern!	1.7	0.2781	positive
@anonymous lol, die ersten fünf Minuten waren amüsant ;D	1.8	0.6908	positive
@anonymous haha absolut! die geschichte meines lebens. ich habe gerade die letzte stunde damit verbracht, zusammenzufassen, wie ich produktiver sein werde. jetzt geht es ans handeln!	1.55	0.1147	positive
@anonymous herzlich willkommen! Ich bin froh, dass du es vor dem Umzug bekommen hast :)	2.2	0.7481	positive
einer der besseren Freitags-Spots in Hollywood. RT @anonymous Heute Abend Las Palmas...be there Reggie's list retweet	1.25	0.2384	positive
Neue handgefertigte Schmuckstücke in den Laden aufgenommen. Tolle Geschenke zur Konfirmation/Kommunion... www.onlinechristianshopper.com. Besuchen Sie uns!	1.45	0.3994	positive
Ich weigere mich, einen Verlierer mit Ausreden aufzuziehen.	-2.05	-0.4939	negative
hella shit ist geschlossen... es gibt kein Essen mehr.	-2.15	0.0	neutral
http://url_removed 1st Generation Diablo Kush... es wird eine tolle Nacht!	2.3	0.5411	positive
Er sagte, er habe mich Anfang des Monats getroffen... Ähm, ich weiß, dass er lügt, denn das letzte Mal, dass ich im Club war, war im SEPTEMBER! Was zum Teufel? lol.	-1.95	0.1998	positive
Mein Sohn sagte, er wollte mich nicht anpupsen, aber der kämpfende Gesichtsausdruck, bevor es herauskam, sagt etwas anderes.	-0.8	0.0	neutral
wir müssen jeden Zentimeter des Schiffes durchsuchen... das ist so amerikanisch :)	1.05	0.507	positive
@anonymous liebte Ihren Standort.	1.95	0.0	neutral
@anonymous klingt, als würden die Spiegel bald erscheinen :)	0.9	0.4588	positive
@anonymous sollte sich selbst fragen :) dann wird seine Magie weglaufen	0.7	0.6249	positive
Ich gebe zu, ich habe mich geirrt; ich sollte meinen geliebten @anonymous nicht im Stich lassen, auch wenn Jesus Shuttlesworth und Co. uns umbringen #BlackIsBack	-0.25	0.5994	positive
@anonymous hushhhhhh :)	1.3	0.4588	positive
@anonymous Ich kann nichts darüber finden. Wenn Sie etwas finden, lassen Sie es mich wissen. Das ist interessant. So etwas habe ich noch nie gesehen.	0.6	0.2095	positive
@anonymous Aww poo...aber cool, dass du zurückkommst! :-) Es ist immer eine Freude, dich und Matt zu sehen.	1.85	0.6004	positive
@anonymous :-) F2 Uhr.	0.95	0.3182	positive
@anonymous gehen die Katzen auch mit? Viel Glück, ich kann es kaum erwarten, das Fußballspiel zu sehen.	1.3	0.3062	positive
Tolles Video von #Nike aus alten Spots http://url_removed Teil ihrer Better World Website http://url_removed #marketing	1.25	0.34	positive
@anonymous Am besten gefällt mir, dass das Rezept von einem Rezept des fantastisch benannten Butter Love Bakeshop übernommen wurde. Ein buttriges Utopia	1.95	0.465	positive
Beim Gotye-Konzert heute Abend werden all die Leute anwesend sein, denen seine Musik scheißegal ist.	-2.25	0.0	neutral
@anonymous Ich liebe alles an diesem Gericht.	2.8	0.4588	positive
@anonymous Bitte spiel das heute Abend für mich x	0.45	0.0	neutral
@anonymous Ich war spektakulär dumm, was solche Dinge angeht, bis ich in spätem Alter den Hite-Bericht fand.	-0.6	0.1779	positive
Besitzen Sie ein Stück Geschichte. Oder Frühstück. RT @anonymous Meine ebay-Auktion ist gerade live gegangen. Ein Corn Flake in Form von Australien! bit.ly/re5iZP	0.55	0.0405	positive
Ich weiß nicht, warum keiner von euch Predator, Alien oder Predator vs. Alien vorgeschlagen hat, die alle in der Warteschleife sind.	-0.45	0.0	neutral
@anonymous Genau wie ich, meine Liebe. Das Gleiche gilt für mich.	0.95	0.3923	positive
Gott, ich liebe meinen Job. Ich hasse Frankreich und muss den Reisebericht eines Freundes über Marseille bearbeiten. Jetzt möchte ich in Frankreich sein und ein butterweiches Steak essen.	1.25	0.3126	positive
@anonymous JERK	-2.55	0.0	neutral
Nick Clegg verabscheut Menschen, die für ihr Versagen viel Geld bekommen.   #Unbeholfen	-1.15	-0.2383	negative
Noel Gallagher sieht aus wie @anonymous	0.05	0.0	neutral
juhu! Tangled ist auf NetFlix! *Mapping der heutigen Unterhaltungsangebote* *wartet auf die Miso-Aktivierungs-E-Mail* *tippt auf die Finger*	2.25	0.0	neutral
Eine neue Studie zeigt, dass #Mobilfunknutzer Karten lieben und Karten-Apps dominieren. Können Sie Ihre Marke in mobile Karten integrieren? @anonymous http://url_removed	0.75	0.4012	positive
@anonymous @anonymous sie würgen alle, wenn man den Kopf fest genug hält.	-0.5	0.25	positive
@anonymous nach einer Woche Erkältungspause war es alles andere als einfach. Bin aber froh, dass ich es geschafft habe.	0.65	0.5433	positive
@anonymous ok x	0.35	0.3818	positive
@anonymous Keine Ahnung, aber interessant, das herauszufinden	0.45	-0.395	negative
@anonymous hat sich über den Empfang sehr gefreut.	0.85	0.5709	positive
@anonymous Schön, dass es dir gefällt! Der Hashtag ist #uncertaintybook	1.8	0.3631	positive
Herzlichen Glückwunsch an @anonymous zur Veröffentlichung ihres neuen Buches - Blind Spots! http://url_removed	1.8	0.4199	positive
@anonymous Von Hemingway - Hör nicht auf, wenn du fertig bist, hör auf, wenn du weißt, was als Nächstes kommt und du lieber weitermachen würdest	0.95	0.7003	positive
@anonymous @anonymous Super, jetzt habe ich meine Eröffnungsgeschichte für Buch Nummer 3!	1.9	0.5707	positive
@anonymous Ja, das mache ich manchmal mit meinem Blog, lol. Es sind die kleinen Dinge. ;-)	1.35	0.2489	positive
@anonymous und es war fantastisch!	2.3	0.6476	positive
Guter Schmerz. Schlechte Schmerzen. Woher wissen Sie das? - http://url_removed	-0.15	-0.112	negative
"@anonymous Ich rocke einen Haufen lustiger Projekte und bereite mich auf die Veröffentlichung eines Buches vor. Mir hat der Beitrag gefallen...&amp; dein neuer ""Promi-Krippen""-Balkon. lol"	2.1	0.414	positive
Meditation heute Morgen, juhu. Aber, oje, Affenhirn ganz groß...	0.8	0.0	neutral
@anonymous @anonymous MoosAndBooze.com = Beste Url aller Zeiten!	2.85	0.2628	positive
Routine ist gut für die Produktivität, aber Routine zu durchbrechen ist entscheidend für die Kreativität	1.05	0.802	positive
@anonymous Ich hatte dieses Buch mal auf meiner Wunschliste, als wir AI betrieben :P http://url_removed	0.4	0.34	positive
Ein neuer teevi ist da! Schaut es euch an: http://url_removed Eine weitere großartige Ausgabe von weiser Unterhaltung von @anonymous	1.1	0.6445	positive
@anonymous ah, nette Idee!	1.55	0.4199	positive
@anonymous Foobar FTW, Sir! :P	1.2	0.4778	positive
Für 99,9 % von euch wird das nicht viel bedeuten, aber es war toll, gestern Abend neben @anonymous und @anonymous zu arbeiten. Alte Zeiten.	2.0	0.2029	positive
US-Senat lehnt @anonymous-Gesetzentwurf ab, der auf den Verkauf neuer F-16 an Taiwan drängt (anstelle einer Aufrüstung der bestehenden Flotte). Abstimmungsergebnis 48-48, 60 erforderlich.	-0.55	0.17	positive
"RT @anonymous Oh nein. Ich habe den alten Herrn @anonymous mit meinem ganzen Hoolinganismus der jungen Leute verärgert! // Runter von meinem Rasen, ""Hoolingan""!"	-1.2	-0.1949	negative
@anonymous ist es hoch anzurechnen, dass er sich den Sinn eines Nachwuchsreporters für Wunder bewahrt hat. @anonym	0.55	0.4136	positive
Gehen Sie zum Taste? In der heutigen Ausgabe des J&amp;C finden Sie eine spezielle Karte zum Herausziehen. Das ist ein unverzichtbarer Führer... http://url_removed	1.1	0.1186	positive
Fußgänger werden während des Brückenbaus vor den Wegen der Lindberg Road gewarnt. http://url_removed	-0.55	0.0	neutral
Evan Bayhs Abschiedsworte an den Senat fördern die Zusammenarbeit. http://url_removed	0.9	0.3298	positive
Machen Sie sich auf einige bekannte Gesichter gefasst, die bei dieser Parade am Thanksgiving-Morgen in New York mitmarschieren. http://url_removed	0.55	0.1806	positive
Nachdem ich gelesen habe, wie sich Frauen im viktorianischen Zeitalter gekleidet haben - http://url_removed - bin ich so froh über Jeans und T-Shirts!	1.7	0.632	positive
Ich bin im Spirit Mountain Casino (27100 SW Salmon River Hwy, Grand Ronde) http://url_removed	0.05	0.0	neutral
@anonymous großartig! Herzlichen Glückwunsch zum frühen Geburtstag, wie alt?	2.2	0.6847	positive
Einweichen... die neue Farbe sieht toll aus... hoffentlich bleibt sie so beim Ausspülen	1.75	0.7269	positive
@anonymous was war deine Lieblingsstelle?	0.3	0.0	neutral
@anonymous haha, dann bekommen wir eine Mitgliedschaft.	1.0	0.0	neutral
@anonymous Vielen Dank für die #FF-Erwähnung!	1.35	0.0	neutral
@anonymous Fabelhaft! Hoffentlich habt ihr einen schönen Namenstag! :) Ihr habt beides verdient! Xo	2.95	0.4759	positive
@anonymous - re: die Banane @anonymous Schreibtischverbot...LOL Ist das wegen des Geruchs? Gibt es da draußen noch einen Bananenphobiker wie mich?! #Bananenphobie	0.15	0.0	neutral
TGIF #FF &lt;3 @anonymous @anonymous @anonymous @anonymous @anonymous @anonymous @anonymous @anonymous @anonymous @anonymous @anonymous	1.5	0.6166	positive
Heute beginnt Woche 4 meines Abenteuers als berufstätige Mutter. Was diese Woche wohl bringt? Morgen wird Isaac auch 2 Jahre alt! 2?! Ich kann es nicht glauben.	1.05	-0.1347	negative
Gute Informationen aus Nielsens Connected Device Study über die Auswirkungen digitaler Geräte auf den Medienkonsum - http://url_removed	0.7	0.4767	positive
@anonymous Gern geschehen für das #FF! :) Ich bin auch mit den Tweets im Rückstand, dank meines neuen Jobs	1.45	0.293	positive
Brauchen Sie ein #Geschenk für die #BridalShower oder #Hochzeitsparty? Gewinnen Sie süße #Braut &amp; #Zimmermann Schlüsselanhänger http://url_removed Einfache Eingabe - Endet 5/28	0.5	0.426	positive
"Buchbesprechung &amp; Verlosung des urkomischen ""Street Boners"" - Nichts für schwache Nerven... Mitmachen #Gewinnen #Verschenken... http://url_removed"	0.75	0.3089	positive
@anonymous Gut aussehende Website.	1.5	0.4767	positive
Game Stop: Hier bringe ich meine Jungs hin, um Videospiele zu kaufen und zu lernen, wie man sich nicht verhält, wenn man erwachsen ist.	-0.5	0.1027	positive
Toll, dass Big G etwas Neues ausprobiert - Hut ab. Als erstes Unternehmen der Konsumgüterindustrie versucht General Mills #Groupon http://url_removed via @anonymous #socialmedia	1.65	0.3505	positive
Williams' Äußerungen über Hindu-Zeremonie verärgern E'town-Beamte, indische Führungskraft http://url_removed	-0.85	-0.4549	negative
@anonymous Ich habe das Gefühl, dass die Dinge in Ihrer Nachbarschaft viel interessanter sind als in meiner.	0.35	0.3612	positive
unser Bild wurde gepostet! :) weee!! http://url_removed	2.15	0.185	positive
Ich kaufe auf jeden Fall ein Shirt, und ich bin nicht einmal ein Jays oder Leafs Fan. RT @anonymous http://url_removed Die Sachen sind großartig. Hol dir meins auch! Haha	1.7	0.143	positive
@anonymous äh, ich bin anderer Meinung. 1. jeder weiß, wer die Probleme sind, 2. die Ernennung zum GM und Manager sollte alle Autorität sein, die sie brauchen	-1.3	-0.1366	negative
@anonymous Sie sollten sich immer dafür schämen.	-1.65	-0.34	negative
Ein großartiger Vormittag mit unseren Schülern. Es war toll, mit ihnen Gottesdienst zu feiern!	2.7	0.6868	positive
Gott, bitte sei geehrt durch unsere Versuche, dich heute Morgen anzubeten.  Segne unsere Versammlungen, wo immer wir sind.  #EineKircheEinGott	1.7	0.1529	positive
Aber ja, B.B. King.  Ich würde den Montagmorgen gerne mit Ihrem @anonymous-Sender beginnen	1.5	0.0	neutral
@anonymous Oh, ich wollte mir Nr. 1 immer wieder ansehen, aber ich wurde dieses Wochenende immer abgelenkt.	-0.55	-0.2617	negative
@anonymous Ich hatte in diesem Sommer schon 2 Mal Besuch, um Kabel &amp; Internet zu reparieren.  TBS ist immer noch blockiert, verpixelt, schwarz... HBO verliert den Ton	-1.55	-0.1471	negative
@anonymous es macht irgendwie mehr Sinn, dass du den Bond-Song nicht bis zum Ende hörst, denn dann wird er wirklich zu Bond	0.5	0.6765	positive
Hey Satan, ich weiß, dass du dafür sorgst, dass meine Bürolampe alle 5 Minuten ausfällt, um mich heute Morgen zu ärgern... ich werde im Dunkeln arbeiten! #Godwins	-1.15	-0.1691	negative
eine tolle Zeit mit der kleinen Gruppe....nun arbeiten wir in der Garage an dem besonderen Projekt vom Sonntag	1.65	0.6597	positive
was für ein großartiges Wochenende mit meinen Eltern und tollen Freunden!!	3.1	0.8168	positive
Alles, was gut und vollkommen ist, kommt zu uns von Gott, unserem Vater, der alle Lichter am Himmel geschaffen hat.  -James 1:17	1.35	0.3753	positive
Ich bin ein mürrischer alter Mann... Und deine Pagode ist mir egal, du selbstgerechte, laute Frau auf dem Handy.	-2.3	-0.2383	negative
@anonymous XDDDD aber ja.	1.5	0.0	neutral
"Ich habe gerade einen Support-Anruf entgegengenommen... Frau:  ""Hallo?"" Sie: ""Hallo. Wer ist die Hauptfigur in Grand Theft Auto?"" ""... Niko Belic?"" ""danke. tschüss"""	0.05	0.0	neutral
Bereiten Sie sich auf das Größte vor, was Sie je sehen werden. http://url_removed	2.1	0.2202	positive
lol Gerard hat in der großen Stadt an Schafen gearbeitet? :ooo lol Ich habe das oft gesehen XD	1.55	0.7876	positive
@anonymous Ich freue mich, Ihnen helfen zu können. Außerdem - Korma zum Abendessen.	1.1	0.3715	positive
You Don't Know Jack (360) in den letzten 24 Stunden gespielt. http://url_removed	0.1	0.0	neutral
Okay, Hotdogs.	0.2	0.0	neutral
ich habe gerade mein vulgarthon 2006 fotoalbum gefunden. ich will noch eins, ich hatte so viel spaß! ich vermisse euch! #fb	1.85	0.1522	positive
@anonymous ich bin auch traurig darüber!	-1.75	-0.5411	negative
Ich bin bei United Supermarket (45th, Bell, Amarillo). http://url_removed	0.05	0.0	neutral
Migräne, du bringst mich dazu, sterben zu wollen.	-2.45	-0.6486	negative
Blöde Notaufnahme, wie soll ich Anrufe entgegennehmen, wenn ich mich vor Schmerzen krümme?	-2.45	-0.765	negative
@anonymous Coldplay auf Platz 2 (ähm, okay. sie sind ganz nett, aber über Queen, wirklich?) HEEEEE. THE BEATLES SIND NUMBER ONE :DD heh	1.95	0.0475	positive
@anonymous thx :D von bella_sol auf lj	1.6	0.7003	positive
omfg, seth rogen am dawson's creek?! wtf. wtf. WTF.	-1.05	-0.4394	negative
Der Wind ist heute VOLLKOMMEN wahnsinnig.	-1.75	0.4278	positive
@anonymous lol. Es ist eine brillante Netzsendung. Ich habe sie auch geliebt. heh.	3.05	0.4589	positive
@anonymous das wurde schon oft erwähnt. für mich definitiv in den Top 5	1.45	0.1012	positive
Nachdem ich gesehen habe, wie Complexity jahrelang in CS1.6 dominiert hat, macht es Spaß zu sehen, wie sie beginnen, sich in SC2 einen Namen zu machen.	1.4	0.3502	positive
@anonymous @anonymous was für ein hübscher Anzug	1.85	0.5423	positive
@anonymous sind Sie das Opfer oder der Schuldige?	-0.7	-0.3612	negative
@anonymous ich habe nie gewusst, welche Temperatur das Duschwasser hat, gut zu wissen, dass es etwa 105F ist!	1.05	0.7574	positive
Gibt es freiberufliche Innenarchitekten? Melden Sie sich bei mir, wenn Sie da draußen sind.	0.1	0.0	neutral
@anonymous das ist das erste Mal, dass ich sehe, wie du in den etwa 4 Jahren, die ich dich kenne, aussiehst.	0.35	0.0	neutral
Ich bin begeistert von der Vollzeit- und der freiberuflichen Arbeit, die ich gerade mache. Ich will nicht einmal das Büro verlassen. Ich muss heute allerdings etwas essen.	1.75	0.1756	positive
Wirklich? o_O	-0.5	-0.064	negative
"Es ist ein lokaler Deal-Aggregator. #Microsoft hofft, dass Daily Deals seine Registrierkasse zum ""Bing!"" bringen http://url_removed"	0.2	0.1267	positive
Ich denke, es ist an der Zeit, das Bett zu verlassen, zu duschen, sich anzuziehen und die lokale Wirtschaft anzukurbeln.	0.55	0.0	neutral
@anonymous -- Herzlichen Glückwunsch zum Geburtstag!	1.85	0.8221	positive
Glaubst du an Happy Ends? #Stuffiwonder	0.7	0.0	neutral
Jemand hat meine Gefühle verletzt. Aber ich nehme an, ich sollte mich einfach abhärten. #EmotionsAreForLosers	-1.8	0.0031	positive
#haterstotheleft ich bin ein Wunschdenkender mit den schlimmsten Absichten, dies wird die letzte Chance sein, meinen Namen fallen zu lassen	-0.9	-0.5994	negative
@anonymous Eh, nicht wirklich. oder vielleicht bin ich einfach nur seltsam. xD	0.45	0.2463	positive
@anonymous ähm ich stimme mit diesem Kommentar so sehr überein. srsly alle meine Team miley Freunde sind gonna shank mich aber ferreal seine so ein douche move	-1.45	0.1753	positive
@anonymous @anonymous #runchat Ich habe einen großen Unterschied in meinen Knien bemerkt - ich wusste nicht, dass es mit der Pumpe zusammenhängt! gut zu wissen!	1.0	0.5478	positive
@anonymous @anonymous @anonymous Herzlichen Glückwunsch meine Damen!!!	2.6	0.8472	positive
Sein Kopf IST also so groß?! lol! RT @anonymous http://url_removed #spotted @anonymous at the #mlkmemorial	0.25	0.3669	positive
@anonymous hat ein Bild von PrezO, der Brathähnchen isst, auf seiner Homepage LOL!	1.6	0.7118	positive
@anonymous So geht es mir mit Baseball und Football. Sie haben also wegen Reggie Miller für Chi gegen Indiana geworben, ja?	0.4	0.0	neutral
joy RT @anonymous Alle MCPS Schulen sind heute (26. Januar) GESCHLOSSEN. Außerschulische und abendliche Aktivitäten werden abgesagt. Die Verwaltungsbüros sind geöffnet.	0.75	0.1397	positive
HA! Das habe ich auch gedacht! HILARIOUS! LMBO! RT @anonymous Evander Holyfields Ohr sieht gut aus! Lol	2.85	0.1875	positive
@anonymous wenn jeder, der Aufmerksamkeit will, einfach danach fragen würde, wäre die Gesellschaft anders. Aufmerksamkeitshuren würden keinen Glanz bekommen	-1.3	0.1535	positive
@anonymous das ist nicht was #tacky war! Der Eigentümer schickt einen Brief an die PSL-Besitzer und entschuldigt sich ohne das Wissen von Fox = tres tacky!	-1.65	-0.2151	negative
@anonymous Der Idiot, den ich (wieder einmal) getroffen habe, ist ziemlich komisch. Er wird immer aus seinem Baum geblitzt. Ich habe ihn ganz schön verwirrt.	-1.45	-0.1663	negative
@anonymous Danke für das Geschenk! Lol.	2.05	0.6784	positive
"@anonymous Danke! Toll, nicht wahr? Ich war dabei, die Grillabdeckung wieder anzubringen, als ich aufblickte und dachte: ""Hey, das sieht cool aus."""	1.8	0.4303	positive
@anonymous Ihr Blutdruck ist aus dem Ruder gelaufen. Das passiert mir auch manchmal.	-0.7	0.0	neutral
Sumthin genannt rude tube hmm	-0.5	0.0	neutral
Danke. :-) RT @anonymous Erstaunlich, Sie haben wirklich das Auge eines Künstlers.@anonymous	2.15	0.3793	positive
@anonymous Für die nächste Veranstaltung fahre ich nach Brighton. Hast du Lust, mit dem Fahrrad runterzufahren :) ?	1.3	0.3184	positive
Danke, dass Sie @anonymous @anonymous @anonymous @anonymous @anonymous #FF folgen.	1.1	0.4404	positive
"Endlich habe ich mir 'Let the Right One In' angesehen. 5 mörderische Sterne von 5. Ein wunderschöner kleiner Film. Und ich muss mir ""Let Me In"" nicht ansehen."	3.25	0.103	positive
Paintball kann schmerzhaft sein (ich nicht) http://url_removed	-1.3	-0.4939	negative
hat Beweise dafür gefunden, dass es keine schlechte Idee wäre, sich eine Katze anzuschaffen... Wenn du mich verstehst. Huzzah!	1.3	0.1617	positive
Ich freue mich darauf, im nächsten Haus ein Kätzchen zu bekommen, hoffentlich wird das nicht passieren... http://url_removed	0.5	0.6249	positive
@anonymous in body IS wird niemals einen Blitz schlagen. Und wenn es Sie stört, kaufen Sie ein Nikkor VR-Objektiv. Wer will einen Blitz für eine kompakte tragen!?!	-1.2	0.0408	positive
@anonymous sofort Ich liebe dich!	3.1	0.5093	positive
@anonymous lol ich verstehe das so was von	1.4	0.6597	positive
@anonymous Ich schicke dir einen singenden Ballon o gram! Danke Jason!	1.7	0.475	positive
@anonymous Danke, chica!	2.1	0.4926	positive
@anonymous toller Chad, danke für die Bewerbung! Schön, dich hier zu sehen....	2.05	0.6303	positive
Wenn es eine gute Nachricht wäre, würdest du mir sicher sagen, dass es nichts Großes ist oder so. -_- jetzt bin ich wieder besorgt	-1.1	0.2154	positive
Das gewinnt // RT @anonymous @anonymous Kultur passt zuerst. An zweiter Stelle die Bereitschaft zu lernen. Skillset an dritter Stelle.	1.3	0.3504	positive
FTW! // RT @anonymous Nicht sicher über #Spotify US, aber in Großbritannien die #Zune Pass ist etwas billiger, und funktioniert über PC, #WP7 und #Xbox!	0.8	0.428	positive
Ich weiß, dass ich zu spät aufgestanden bin, denn meine Freunde auf der anderen Seite des Teichs antworten jetzt auf meine Tweets. Zeit für mich, ins Bett zu gehen!	0.15	0.2997	positive
@anonymous kein Scherz?!? Wenn ich das nächste Mal runterkomme, rufe ich dich an! Würde liebend gerne Hallo sagen IRL	1.65	0.0827	positive
@anonymous Wenn Sie das nächste Mal NYC besuchen, grüßen Sie uns bitte :) @anonym @anonym @anonym @anonym	1.3	0.5719	positive
@anonymous dumme Katze!!!	1.2	-0.6341	negative
d'aww, Frank &amp; Gerard. Ihr Jungs seid einfach *___* lol idek	0.9	0.3676	positive
Neues Video! Glutenfreie Brownies mit einer geheimen Zutat! :) http://url_removed	1.5	0.3171	positive
@anonymous :3333 ich will auch irgendwie das Shirt aber 30 Dollar. einfach zu teuer. wehe.	-1.0	-0.0172	negative
@anonymous DAS IST SO COOL!	2.8	0.8042	positive
@anonymous Es ist eine Herausforderung, das in das tägliche Leben zu integrieren. Aber die Mühe lohnt sich.	0.65	0.5445	positive
@anonymous Ich liebe Yaz.  Wenn ich Vince und Alison höre, werden Erinnerungen an meine Jugend wach.	2.15	0.2294	positive
Das Puff-Daddy-Theorem ist für mich nicht richtig gleichzusetzen... Weniger Geld mehr Probleme?	-1.1	-0.508	negative
Audioboo: Ratsvorsitzender Chris Roberts über die Auswirkungen des gestrigen Streiks in Greenwich #n30 http://url_removed	-0.05	-0.296	negative
@anonymous er hat Glück, dass auf der Rückseite keine Werbung für Martin Brennans Audiosystem ist, das würde ihn lebenslang stören!	-0.45	0.5093	positive
Jetzt rase ich (auf einer Nummer 19 die Upper Street hinauf) zu @anonymous Hurrah!	1.15	0.0	neutral
@anonymous Vielen Dank - ich hoffe, die Zeit wird nicht zu lang für mich.	0.05	0.3182	positive
@anonymous stecken Sie immer noch fest?	-0.45	0.5719	positive
"@anonymous Ha! Ich verstehe dich. Ich wette, mein Studio könnte in Sachen ""gruselig"" mithalten. Ich habe 4 Tische und nicht ein einziger davon ist frei."	0.35	0.032	positive
Amen und Amen!! RT @anonymous @anonymous Ich liebe es besonders, wenn Jungs mit ihrem inneren Handwerker in Kontakt kommen :)	2.05	0.3592	positive
Jetzt, wo wir es erwähnen, verlosen wir einen Martha Stewart Dekorationskorb von @anonymous #bingit	0.6	0.0	neutral
@anonymous ist das wahr?  Artikel bitte!	0.25	0.1591	positive
Hier ist ein VIEL besserer Screenshot von der gestrigen Sendung: mit Jenni von I Spy DIY, @anonymous collins von FaveCrafts,... http://url_removed	1.1	0.4767	positive
Hier ist ein lustiges kleines Nähprojekt - verschönern Sie ein Tanktop mit Jo-Jos, Beacon Adhesives Fabri-tac und Viva Decor... http://url_removed	0.85	0.3612	positive
