url	sentiment	text
https://www.holidaycheck.de/hr/bewertungen-hotel-wyndham-grand-plaza-royale-hangzhou/1ba8fdfb-5aef-3cf1-a924-3c98f218698b/-/p/1	positive	Zimmer mit langem Eingangsbereich, Bad mit 2 Eingängen und Ankleidebereich. Im Schrank Safe mit Lade zum Herausziehen - hatte ich noch nie in der Form in einem Hotel und ist sehr praktisch. Grosses Bett. Grosser Schreibtisch. Sofa mit Tisch. Fernseher (nicht verwendet). Alles sehr geräumig. Klimaanlage funktioniert schnell und lässt sich über Nacht abschalten - damit wird es sehr ruhig im Zimmer. Wenig Geräusche vom Gang oder anderen Zimmern zu hören.
https://www.holidaycheck.de/hr/bewertungen-renaissance-shanghai-yu-garden-hotel/79423bfb-06ed-37d4-ac26-34667886ef51/-/p/3	positive	Es lohnt sich ein Zimmer mit Loungezugang zu nehmen.
https://www.holidaycheck.de/hr/bewertungen-hotel-sofitel-hyland/a7b20525-13ce-3f3d-b985-f641506932dd/-/p/3	positive	Alles in Allem Top Das Hotel ist in einem sehr guten Zustand, super an der Fussgängerzone gelegen; grundsätzlich nichts auszusetzen. Auch der Service und die Zimmergrössen passen, sehr gutes Preis-Leistungsverhältnis
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-metropark-xian/f82e3e8f-f3cb-38d7-8c83-d4712f0f905e/-/p/1	positive	"Das Hotel liegt sehr schön und nah zu vielen Attraktionen. Es gibt auf jedem Zimmer einen ""Joggingplan"" mit dem man sich sehr gut orientieren kann"
https://www.holidaycheck.de/hr/bewertungen-hotel-sheraton-shanghai-hongkou/dfa79e9e-ee73-3c46-8c3f-1db4bf8ce936/-/p/3	positive	Spitzen Hotel  -  100% Im März war ich wieder einmal im Sheraton Hongkou und wie immer war alles ausgezeichnet. Dieses mal hatte ich ein Upgrade auf eine Suite erhalten -  warum auch immer. Zimmer war super, soviel Platz ist sicher übertrieben. In der Lounge wird ein kleines Abendessen gereicht. Fitnessraum  und  Schwimmbad  sind ausgezeichnet   und top  sauber. Service in allen Bereichen top und sehr professionell.  Lage ist gut, in 5 min ist man an der U Bahn und in 15 min ist man in einer netten  Einkaufsstraße. Das Frühstück und das Abendessen im gleichen Restaurant gibt es in Buffetform -  unglaubliche Vielfalt.  Top Hotel für ca 110 Euro die Nacht aus meiner Sicht absolut angemessen.
https://www.holidaycheck.de/hr/bewertungen-hotel-crowne-plaza-nanjing/39b08906-4967-34b8-96a0-ed271a334193/-/p/1	positive	Sehr gutes Hotel Da Hotel ist Sehr Gut - zentral gelegen . Nur Zimmer Sind ein bischen alt - aber keine panik - noch in sehr guten zustand - eigentlich sehr gute preis leistungs vehaltnis !
https://www.holidaycheck.de/hr/bewertungen-hotel-pudong-shangri-la/692a9799-5622-329d-98c1-006c8803b659/-/p/3	positive	Exzellentes Business Hotel mit allem Komfort Exzellentes Business Hotel mit allem Komfort; sehr freundliches, hilfsbereites Personal, exzellentes Hallenschwimmbad mit Sauna und Fitnessraum, atemberaubender Blick über die Stadt und Fluss, sehr abwechslungsreiches und hervorragendes Essen, komplett ausgestattete Zimmer; Executive Lounge (Horizon Club) mit vielen Angenehmlichkeiten (alkoholische Getränke eingeschlossen), Fluss gut erreichbar und Promenade zum joggen geeignet, sehr gute Verkehrsanbindung, Shopping Center und Restaurants (sogar Paulaner Brauerei) nebenan ....
https://www.holidaycheck.de/hr/bewertungen-radisson-blu-hotel-beijing/040a01fe-34db-3e81-b9db-bf7e304120b4/-/p/3	positive	Ein wirklich sauberes, tolles Hotel Ob Geschäftsreise oder Sightseeing mit der Familie. dieses Hotel ist für mich seit Jahren die Top Adresse in Peking.Kann es jeden nur weiterempfehlen!!!
https://www.holidaycheck.de/hr/bewertungen-grand-mercure-shanghai-century-park/0311512f-61dd-38ec-b0a7-a4426b223e64/-/p/2	positive	Sehr gutes Hotel in Shanghai Sehr gutes Hotel mit super Frühstück. Sehr viele Restaurants und Kneipen in der unmittelbaren Umgebung. Sehr gute und moderne Zimmer.
https://www.holidaycheck.de/hr/bewertungen-hotel-rj-brown/50f8bb1f-9cda-3310-82b5-aac3239a03e0/-/p/1	positive	Das Essen war sehr lecker, auch wenn die Portion Nudeln eher ein Kinderteller war.
https://www.holidaycheck.de/hr/bewertungen-hotel-swissotel-grand-shanghai/35067e89-c31b-3733-ac65-9c53f9331924/-/p/2	positive	sehr zentral gelegen in Shanghai
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-central-shanghai/08f0459b-7b4c-3bb7-b9a0-6bf90d97ebe1/-/p/2	positive	Das Personal ist absolut aufmerksam und zuvorkommend. Man muß keinen Handschlag selber erledigen, alles wird einem abgenommen, sogar das nachschenken der Getränke. Im Hotel wird vom Servicepersonal Englisch gesprochen und verstanden.Vom Reinigungsservice bis zum 24h Zimmerservice ist alles zu haben.
https://www.holidaycheck.de/hr/bewertungen-intercontinental-shanghai-pudong/217715e1-07af-32d5-9b5b-60b040193aaa/-/p/1	positive	Riesiges Frühstücksbuffet mit sämtlichen westlichen und asiatischen Speisen. So auch frisch gepresste Säfte und guter Kaffee.
https://www.holidaycheck.de/hr/bewertungen-sheraton-hotel-xian-north-city/241c1e7e-d1ed-3ba0-9ec5-de112d35b50a/-/p/1	positive	Es gibt zwei verschiedene Restaurants. Beiden sehr, sehr  gut jedoch nicht günstig.Das Frühstück ein Traum. Es lässt keine Wünsche offen!!
https://www.holidaycheck.de/hr/bewertungen-shangri-la-hotel-chengdu/14d05c07-ed63-3e7e-9c43-267e45e1129f/-/p/1	positive	Highlight in Chengdu Relativ neues Luxushotel im aufstrebenden Chengdu. Ausländische Touristen gibt es hier nur wenige. Es ist ein reines Geschäftshotel. Absolut im Rahmen des Shangri-la Standards. Zum Flughafen sind es ca. 20 Minuten. Kostenloser Hotel Transfer im hoteleigenen Van.
https://www.holidaycheck.de/hr/bewertungen-radisson-blu-hotel-shanghai-hong-quan/4f21387e-2588-3808-a8ff-a58fc2c20aa6/-/p/1	positive	Leider durch Bauarbeiten zu laut
https://www.holidaycheck.de/hr/bewertungen-holiday-inn-beijing-chang-an-west/e9233612-e9a4-36ba-b5f8-13e8835dfd3e/-/p/2	positive	Beginn einer Rundreise in Beijing Wir haben unsere Rundreise in Peking in diesem Hotel begonnen und gleich in diesem Hotel einen sehr guten Eindruck bekommen. Das Hotel verfügt über 318 Zimmer. Wir waren in einem Standardzimmer in der 7. Etage mit Blick auf die Straße untergebracht. Die Straße hat uns nicht gestört. Wir haben das Hotel nur zum Schlafen und Frühstücken genutzt. Nach Ankunft, am ersten Abend, sind wir zum Schwimmen gegangen. Der Indoorpool ist sehr einladend. Duschen und Saunen sind außerhalb der Poolanlage vorhanden. Leider ist es in den Dusch- und Umkleideräumen sehr glatt. Gute Badeschuhe sind unabdingbar, sonst riskiert man, sehr schnell auszugleiten. Handtücher sind ausreichend vorhanden. Leider fehlten Aufhängevorrichtungen für Handtücher und Bademäntel, die übrigens auf dem Zimmer zur Verfügung gestellt wurden. Die Temperatur im Pool war sehr angenehm. Bis 22 Uhr konnte man ihn nutzen. Die Damenabteilung verfügt über eine Trocken- und eine Dampfsauna. Die Trockensauna hatte im Damenbereich ca. 80 Grad. Im Herrenbereich war sie laut Aussage meines Mannes nur lauwarm, also nicht , wie vorgesehen, nutzbar.Das Zimmer war sehr großund geräumig. Es verfügte über zwei große, bequeme Betten. Im Badezimmer fand man alles vor, was man brauchte incl. Kamm Zahnbürsten und -creme. Wasser in Flaschen stand zur Verfügung. Für das Frühstück bekam man Coupons, die am Desk abgegeben wurden. Die Frühstücksetage ist nett eingerichtet. Das Personal ist freundlich und sehr hilfsbereit. Es wird ein großes Buffett angeboten, das alles enthielt, was man sich wünschte (incl. Wurst und Käse und frisches Obst). Eierspeisen konnte man sich gesondert zubereiten lassen. Auch Suppen wurden angeboten. Die Nudeln hierfür wurden frisch gekocht. Man konnte an 2er, 4er oder 6er Tischen speisen. Alles war sehr sauber und appetitlich angerichtet. Gäste, die dieses Haus aufsuchen, werden hoffentlich auch so zufrieden sein wie wir.
https://www.holidaycheck.de/hr/bewertungen-hotel-nikko-tianjin/ef52c1ca-c4ab-3843-97a9-71e967428585/-/p/1	positive	Es gibt drei Restaurants im Hotel, das Spektrum, wo man Frühstücken kann und es auch ein Mittags- und Abendbuffet gibt. Ein chinesisches Restaurant und ein japanisches Restaurant.Diese Restaurants sind allerdings sehr teuer. Ein Frühstück kostet ca. 16,00 Euro. Da müssen Sie schon sehr hungrig sein, um für soviel Geld zu essen. Gehen Sie lieber in die Restaurants im Einkaufzentrum oder gegenüber zu Isetan, dort ist es viel günstiger und vor allen Dingen besser.
https://www.holidaycheck.de/hr/bewertungen-hotel-novotel-beijing-sanyuan/7b35a5a0-67df-31bd-8d92-5ea72d505521/-/p/3	positive	Gutes Hotel mit Top-Anbindungsmöglichkeit Ich war schon 2 mal in diesem Hotel und wurde nicht enttäuscht. Das Hotel ist an einer Top-Lage, direkt an einer U-Bahn-Station welche auch einen direkten Zug-Zubringer zum Flughafen hat.Die Zimmer sind ruhig und schön ausgestattet. Auch die Sauberkeit ist wirklich in Ordnung. Leider gibt es Internet nur per LAN-Kabel im Zimmer und es steht kein W-Lan zur Verfügung. Für W-Lan muss man in die Lobby dort funktioniert es aber hervorragend.Drucker findet man im Business Center welche zu recht günstigen Preisen zur Verfügung stehen.Das Frühstück ist ordentlich und auch Europäer finden eine gute Auswahl.Auch gibt es gleich nebenan ein großes Zentrum in welchem sich ein Supermarkt befindet in welchem man günstig Wasser, Cola, Saft, Schokolade, etc. kaufen kann. Ebenfalls gibt es dort eine große Auswahl an Restaurants welche gut sind und günstiger als im Hotel selbst.Ich werde auf jeden Fall wieder dort hin gehen wenn ich in Peking bin!
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-shanghai-pudong-nanpu/8cc786ff-7f1f-3bb6-bef0-20acef12ef57/-/p/1	positive	Für eine Übernachtung ganz ok Hotel ist etwas in die Jahre gekommen aber noch ganz ok, sehr freundliches, hilfsbereites Personal, Frühstück lässte etwas zu wünschen übrig
https://www.holidaycheck.de/hr/bewertungen-greenland-jiulong-hotel/11f26639-270a-3e90-a23e-d3ded143eb19/-/p/1	negative	Äußerst unfreundliches, inkompetentes und kaum der englischen Sprache mächtiges Personal an der Rezeption, im Restaurant und an der Bar ! Wollte man abends im 25. Stock in der Bar noch ein Glas trinken, musste man Glück haben, einen Kellner aufzutreiben. Widerwillig wurde man in diesem sehr ungemütlichen Raum bedient. Klimaanlage funktionierte hier leider nicht ! Grüßen war auch in diesem Bereich des Hotels ein Fremdwort !
https://www.holidaycheck.de/hr/bewertungen-hilton-shanghai-hongqiao/35a7d7b8-0f25-3a64-a195-60240a6fb007/-/p/4	positive	Stadthotel - gut aber auch teuer Sehr freundliches und Hilfsbereites Personal, großzügige Zimmer und reichhaltiges Frühstück, nahe zur U-Bahnline (5 min zu Fuss) und dann ca. 5 min zur Nanjing Road, allerdings ist das Hotel für Shanghai zu teuer!
https://www.holidaycheck.de/hr/bewertungen-jin-jiang-hotel/4a2ea518-694f-365a-a843-09c844172368/-/p/1	positive	Gut ausgestattet. Pool, nicht im Hauptgebäude, sondern im Nebengebäude.
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-express-beijing-dongzhimen/99a83a93-ef34-3fa0-82d2-02c629c1a170/-/p/2	positive	Ein sehr gutes HIE in einer hervorragenden Lage Das Hotel ist sehr riesig, kam mir aber nicht überlaufen vor. Lobby ist schön eingerichtet. Sehr schön war aber vor allem der Hinterhofgarten. Doch das Hotel wirkte ein wenig kalt.
https://www.holidaycheck.de/hr/bewertungen-hotel-shangri-la-hotel-guilin/7da1eda1-ae47-3a8b-90be-bbd87a8ecfc4/-/p/1	positive	Die Zimmer waren geräumig mit großem, bequemem Bett, Tisch und Sesseln. Tresor und Minibar waren ebenfalls vorhanden
https://www.holidaycheck.de/hr/bewertungen-kyichu-hotel-lhasa/93a1eb98-0828-31cf-8d04-eaaade118843/-/p/1	positive	Nettes Hotel im landestypischen Stil Man sollte drauf achten dass man ein renoviertes Zimmer bekommt, dann ist der Aufenthalt sehr gut!Nicht zur Strasse mieten wegen Bautätigkeit, und auf jeden Fall den Garten geniessen.Ich würde dieses Hotel wieder wählen.
https://www.holidaycheck.de/hr/bewertungen-hotel-hyatt-on-the-bund/461b6da0-4cb5-31f5-888c-70c2b3629a64/-/p/4	positive	Kann man nur empfehlen Geniale Aussicht auf den Bund, den man gut zu Fuss erreichen kann. In der Bar im obersten Stockwerk luont sich ein Drink
https://www.holidaycheck.de/hr/bewertungen-hotel-shangri-la-kerry-centre/7b1e418c-8b70-3ca4-8001-56cdf1407366/-/p/1	positive	Gym und Pool im Haus
https://www.holidaycheck.de/hr/bewertungen-hotel-hyatt-on-the-bund/461b6da0-4cb5-31f5-888c-70c2b3629a64/-/p/5	positive	Promenade Das Hotel ist zwar schon in die Jahre gekommen, aber das ist so in China... Wenn man einen schönen Blick über Shanghai haben möchte, kommt man hier nicht vorbei. Highlight ist die Bar mit einen Rundum Blick, sowie Whirlpool über der Bar mit Blick auf die Stadt.Die Promenade ist gut zu Fuß zu erreichen und man kann gut essen gehen.Leider ist Shanghai sehr teuer, 10€ für Bier zahlt man fast überall...wenn man aber es billiger haben möchte muss man in die kleinen China Tante Ema Läden gehen. Hier bekommt man es sehr günstig!
https://www.holidaycheck.de/hr/bewertungen-house-of-shambhala/fc77ee71-8ef0-42cb-918d-9373b9324608/-/p/1	positive	Kein Pool im Haus, nicht einmal an sie zu denken, es gäbe keinen Grund
https://www.holidaycheck.de/hr/bewertungen-shangri-la-old-town-hotel/98d35fd5-4fa3-3ff8-bbbb-741a302b3228/-/p/1	positive	Gutes Hotel für Altstadtbummel Das Old Town Hotel liegt unmittelbar neben der pittoresken Altstadt von Shangri La und ist gut geeignet für entsprechende Bummel bis zum späten Abend. Es besitzt große Zimmer mit Klimaanlage, Fußbodenheizung und en-Suite Bad.
https://www.holidaycheck.de/hr/bewertungen-hostel-river-side/54dcc697-9e2f-329d-aa5d-e6e6baff5994/-/p/1	positive	Gerne wieder Das Personal war freundlich, Zimmer in Ordnung und unten gab es eine Bibliothek.Unbedingt im Restaurant probieren: der Reisteller (Reis mit Gemüse) - super lecker!
https://www.holidaycheck.de/hr/bewertungen-hotel-the-st-regis/03679b85-6b76-3adb-abce-75ee6a3f23b9/-/p/1	positive	Pool und Fitnesscenter sind vorhanden, lange Öffnungszeiten und soweit ganz gut. Diese Einrichtungen sind jedoch im Residence-Haus untergebracht.
https://www.holidaycheck.de/hr/bewertungen-hotel-new-world-shanghai/2eb11db4-8cf8-32e2-a274-7028ab0d89d3/-/p/1	positive	Zimmer ist mit allem ausgestattet aber etwas veraltet
https://www.holidaycheck.de/hr/bewertungen-jw-marriott-hotel-chongqing/ef671e67-e557-35cb-b34d-f76c1bf18e23/-/p/1	positive	Old Rooms and Nice Hotel Facilities are ok and in good condition but the rooms needed to be renovated as soon as possible.Fusty smell in the rooms, old furniture. During my stay we need to change the room keys every day - shouldn't happen in a 5* Hotel.  Restaurants are ok and partly very good.  Employees are very frinedly - Thanks for that. We missed the possibility to change our clothes and taking a shower after using the Pool.After all we will try an other Hotel next time in Chonqing
https://www.holidaycheck.de/hr/bewertungen-hotel-the-great-wall-sheraton/ca198f7c-e82b-3a0b-8a9f-60b93bd37ac6/-/p/4	positive	Mehrere Restaurants.  Haben nur das Frühstück im italienischen Restaurant (renovierungsbedürftig) und die Lounge genutzt. Die Atmosphäre im Restaurant unten hatte Bahnhofscharakter. Speisen ausreichend vorhanden. Egal ob chinesisch warm, oder kontinental, oder britisch, oder deutsch....alles vorhanden, schön angerichtet. In der Lounge war die Auswahl viel kleiner, aber für uns ideal.
https://www.holidaycheck.de/hr/bewertungen-pentahotel-beijing/fd097c0c-cec6-3cf9-8e7f-9cc4080e4749/-/p/3	positive	Solides Hotel mit einigen Mängeln Das Pentahotel Peking liegt direkt an der S Bahn Station Chongwenmen. Verschiedene Einkaufsmöglichkeiten sind in direkter Nähe. Der Check in war freundlich, allerdings sind die Englischkenntnisse des Personals nur befriedigend. Unser Zimmer war ausreichend groß, allerdings sehr verbraucht. Allerdings entsprachen die Bilder im Internet nicht unserem Zimmer, was sehr schade war. Das Badezimmer war ausreichend groß, leider stank es aus den Abflüssen sehr stark. Eine Reklamation am Empfang war nicht möglich, da die Mitarbeiterin das Problem nicht verstanden hat. Das Frühstück war sehr asiatisch, es gab aber auch eine Brotauswahl, Cornflakes, Jogurt, frisches Obst und Eierspeisen. Leider gab es nur Filterkaffee oder Englisch Breakfast Tee. Das Restaurant ist sehr ansprechend gestaltet. Einen Abend waren wir im Hotel essen. Es gibt verschiedene asiatische aber auch internationale Speisen, die alle sehr schmackhaft und absolut zu empfehlen sind. Der Service war sehr aufmerksam und freundlich.
https://www.holidaycheck.de/hr/bewertungen-the-astor-tianjin-a-luxury-collection-hotel-tianjin/1d1fe824-d92e-316a-887a-fb035753cb36/-/p/1	positive	Charmantes Hotel m. Historie & Stammkundenvorteil! Charmantes Business-Hotel mit Historie.Ausgewogenes Frühstücksbuffet.Ruhige Lage.Zum 5. Besuch gab es ein Gratisupgrade auf eine Suite inklusive Obstkorb!
https://www.holidaycheck.de/hr/bewertungen-hotel-beijing-landmark-towers/e48fe556-7aa0-3a6f-8fcd-b021a5f056e2/-/p/2	positive	"Angenehmes Hotel mit üppigem Frühstücksbuffet Während unserer Rundreise durch China war das Landmark Hotel in Peking unser erster Halt. Die Zimmer sind in Ordnung, wobei ""Doppelzimmer"" mit getrennten Betten eingerichtet werden. Sie sind zweckmäßig eingerichtet, im Badezimmer finden sich u.a. Zahnbürsten, Kämme, ...ebenso Hausschuhe und Bademäntel. Man merkt allerdings, dass das Hotel ein wenig älter ist, das Bad ist auf den ersten Blick sauber - würde man allzu genau hinsehen, würde man das eine oder andere kleine Manko finden.... Das Frühstücksbuffet allerdings ist top: Sehr üppig mit Europäischer und asiatischer Küche (wie Nudeln, Sushi). Ein kulinarisches Highlight"
https://www.holidaycheck.de/hr/bewertungen-citic-hotel-beijing-airport/15064bf1-23ac-32ab-8bad-aaa26609c114/-/p/1	positive	Flughafennähe. 10 Min. Geschäfte direkt vor der Tür.
https://www.holidaycheck.de/hr/bewertungen-hotel-jinjiang-inn-shanghai-pudong-airport/c3e87aab-e595-31fb-ab19-b718ca3e748c/-/p/1	positive	Nah am Airport und sauber - dafür unfreundlich sauber und nah beim flughafen. wlan funzt, das personal ist aber unfreundlich. aber es geht da wohl nur drum schnell eine nacht zu verbringen.. das war ok.
https://www.holidaycheck.de/hr/bewertungen-hotel-wanda-realm/1c663600-4cf5-30ac-a7fe-5846cab615f3/-/p/1	positive	Kann ich nicht beurteilen
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-hyatt-beijing/c3ed6af5-c157-37c8-93e4-38cb0be76d7a/-/p/1	positive	Gutes Hotel in optimaler Lage Optimale Lage in Peking, man ist in 15 Gehminuten beim Großen Platz und beim Eingang zur Verbotenen Stadt. In der Nähe befindet sich auch eine U-Bahnstation.
https://www.holidaycheck.de/hr/bewertungen-hotel-jianguo/7a45af6e-50f5-3778-b525-5f529d557c35/-/p/1	positive	Sehr zentral und nah bei der nächsten Metro. Zudem gibt es super Shopping-Möglichkeiten in der direkten Umgebung.
https://www.holidaycheck.de/hr/bewertungen-holiday-inn-shanghai-jinxiu/7e221fde-64f6-3a0b-b22d-fb00b69806f0/-/p/1	positive	Gehobenes 4-Sterne-Hotel - nichts für Touristen Ein sehr schönes Hotel, super Ambiente, freundlich und gutes Frühstück. Insgesamt ein Hotel, das fast schon einen 5. Stern verdient hätte. Aber es hat einen großen Nachteil: Die Lage. Als Ausgangspunkt für Sightseeing oder Shopping ist es nicht geeignet, da es abseits liegt.
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-hyatt-shanghai/02ca0450-a139-332a-9869-2d045b832184/-/p/6	positive	Grandioses Hotel Sehr tooles Hotel mit grandioser Aussicht, Lage ist spitze! Sehr empfehlenswert!Sehr gute Ausstattung, eines der höchsten Hotels der Welt!
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-hyatt-shenzhen/6ec64b81-0ff3-35b7-a1be-48d6985c1ed7/-/p/1	positive	tolles Frühstück , super Restaurant
https://www.holidaycheck.de/hr/bewertungen-four-points-hotel-by-sheraton-taicang/7e141458-acc7-36d2-97d2-e70b70de27fa/-/p/1	positive	Echte schwäbische Laugenbrezeln zum Frühstück! Zum Frühstück das absolute Highlight in China: extrem leckere, frische Laugenbrezeln! Auch sonst eine recht grosse Auswahl an westlichen Sachen, persönlich zubereitete Suppe, chinesische Dampfhefegebäcke usw. Auch sonst ist das Hotel super. Riesige Zimmer im vergleich zu D. Super Bad mit Dusche und Wanne. Kostenlose Zahnpasta, Kamm, Rasierer, Wattestäbchen, 4 Flaschen Wasser. Internet ist super, auch google funktioniert!Ich komme wieder!
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-temple-of-heaven/126f97fb-3cdb-3a04-bd8b-af0fbb45fdfc/-/p/2	positive	Ansprechendes Hotel mit schönen Zimmern Wir haben das Hotel im Rahmen einer China-Rundreise besucht - die Zimmer sind geschmackvoll eingerichtet, das Frühstücksbuffet erfüllt alle Wünsche, Lobby und sonstige Einrichtungen sind gepflegt.  Das Hotel ist zu empfehlen.
https://www.holidaycheck.de/hr/bewertungen-cordis-beijing-capital-airport/9c2a44ac-25c1-3cbb-a117-04796bf79295/-/p/1	positive	Zum Flughafen perfekt
https://www.holidaycheck.de/hr/bewertungen-hotel-hyatt-on-the-bund/461b6da0-4cb5-31f5-888c-70c2b3629a64/-/p/1	positive	Im Hotel gibt es ein chinesisches Restaurant welches gut besucht war. Die Preise sind im mittleren Segment. Wir hatten eine wohlschmeckende Pekingente für 2 Personen für umgerechnet 40€, mehrere Gänge kosten jedoch extra. Es gibt auch ein Buffetrestaurant, das war uns jedoch zu teuer.Bei unserem Clubzimmer war die Clublounge mit leckeren Häppchen und Getränken, einem großartigen Frühstück und Happy Hour am Abend inklusive. Hiefür eine klare Empfehlung.
https://www.holidaycheck.de/hr/bewertungen-ssaw-boutique-hotel-shanghai-bund/8585827f-2ec5-3a58-b99c-d87a708391b9/-/p/2	positive	nahe Alstadt und gute Lage für die Erkundung der Stadt. Viele Attraktionen auch fußläufig erreichbar.
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-harbin-city-centre/f021c44f-b3ef-3ae2-8b09-146c8b32ead8/-/p/1	positive	Sehr guter Service an top Lage sehr feundliches für urlaub- und geschäftsreisen zu empfehlendes hotel.die gäste, aus alle welt, je nach wochenzeit eher ein geschäft- als eine urlaubshotel.Ein vielleicht negativer punkt - die sprachen. das peronal, auf allen etagen sehr zuvorkommend.  gibt sich jede erdenkliche mühe, sollte es mit der sprache etwas happern.
https://www.holidaycheck.de/hr/bewertungen-hotel-resort-intime/ac077a08-c221-3e47-871e-5cae4d5e015d/-/p/3	negative	Der Strand ist zu Fuss erreichbar. Nur ueber die Strasse. Geschaefte kann man auch fusslaeufig erreichen, an der sogenannten Strandpromenade entlang in Richtung Zentrum. Restaurants in unmittelbarer Naehe.
https://www.holidaycheck.de/hr/bewertungen-hotel-luoyang-grand/ac151e46-a9f1-3fa6-9dc1-2bc8942ea163/-/p/1	positive	Modernes Tagungshotel in der Stadtmitte Die Zimmer und das Bad sind schön groß und modern eingerichtet und sehr sauber. Pro Tag stehen 2 gratis Wasserflaschen im Zimmer. Das Hotel wird vorwiegend von chinesischen Firmen als Tagungshotel genutzt. Ausländische Touristen gibt es kaum, entsprechend ist das Frühstück ausgerichtet, mit sehr vielen warmen Chinesischen Gerichten. Hier muss man sich als Europäer anpassen. W-Lan steht gratis zu Verfügung.
https://www.holidaycheck.de/hr/bewertungen-mercure-suzhou-park-hotel-suites/c79ad8a7-e537-36af-a7b5-5343806c1547/-/p/1	positive	Ideal für die vielen Firmen im Industrial Park Suzhou
https://www.holidaycheck.de/hr/bewertungen-hotel-the-great-wall-sheraton/ca198f7c-e82b-3a0b-8a9f-60b93bd37ac6/-/p/1	positive	Groß und sauber. Keine Mängel.
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-xiaoshan-hangzhou/ba6f0c38-61e6-37df-bf5e-cf717bcafae6/-/p/1	positive	Super Rundreisehotel Top RundreisehotelGroßzügige saubere Zimmer, tolles BadPersonal sehr freundlich und hilfsbereitAlles sehr sauber
https://www.holidaycheck.de/hr/bewertungen-four-points-hotel-by-sheraton-taicang/7e141458-acc7-36d2-97d2-e70b70de27fa/-/p/1	positive	Wellness, Pool, Radverleih, Fitnessraum
https://www.holidaycheck.de/hr/bewertungen-hotel-the-westin-bund-center/d1a2120b-8fed-3aef-8265-d3daf02ce6c8/-/p/1	positive	Die U-Bahnlinie 10 ist nur wenige hundert Meter entfernt.
https://www.holidaycheck.de/hr/bewertungen-radisson-blu-hotel-beijing/040a01fe-34db-3e81-b9db-bf7e304120b4/-/p/1	positive	Etwas in die Jahre gekommen, aber trotzdem super Internationale Hotelkette, mit überwiegend nationalen, sowie skandinavischen Publikum. WiFi im Zimmerpreis enthalten, bei mir im Zimmer aber eher langsam.
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-new-world/68132e2f-17e7-367d-91df-9dba3c44a86c/-/p/1	positive	Gran Dynasty Culture Hotel Große Zimmer, sehr große Auswahl an westlichen Frühstück, ruhige Zimmer, Swimmingpool sowie Fitnessraum vorhanden, Zentral gelegen
https://www.holidaycheck.de/hr/bewertungen-sunworld-dynasty-hotel-beijing/bc4fa00c-9805-3454-b71e-47281769f15c/-/p/1	positive	"Vom Zimmer war ich sehr postiv überrascht und empfand es als sauber und gepflegt. Die Möbel waren relativ neu. Auch hier gibt es kaum etwas ""zu mekern"". Lediglich zu warm war es im Zimmer, da die Heizung über die Klimaanlage zentral geregelt wurde, da es nachts auch noch deutlich unter Null Grad hatte. Dennoch konnte ich ein Fenster leicht öffnen, so dass dieses Problem in der Nacht schell gelöst war. Lediglich der Platz im Zimmer war etwas beengt, dafür das Badezimmer wieder relativ großzügig mit getrennter Badewanne und Dusche. Sich einen Kaffee am Morgen zu machen war im Zimmer war möglich, Bademäntel, Kühlschrank, Minibar usw. standen zur Verfügung. Der LCD-Fernseher war für das Zimmer schon fast zu groß. Insgesamt habe ich mich sehr wohl gefühlt."
https://www.holidaycheck.de/hr/bewertungen-sheraton-shanghai-jiading-hotel/34280769-da45-4a4f-87a4-072dc8e3c6c6/-/p/1	positive	Gutes Businesshotel für Jiading Gutes Businesshotel, super Ausstattung und gut gelegen in Jiading. Metro in die City (Jiading North, fußläufig 5 Minuten) ca. 40 Minuten.
https://www.holidaycheck.de/hr/bewertungen-hotel-intercontinental-shanghai-puxi/fbddcb2a-8a68-3fcc-befa-d7085fd4a572/-/p/3	positive	Modernes High-End Hotel Das Intercontinental in Puxi ist ein sehr modernes Hotel mit einem zweiten Gebaeude fuer Club Rooms und mit Club Zugang. Ich habe bei jedem meiner Aufenthalte im Club Tower gewohnt. Die Lounge ist sehr schoen, Fruehstueck ist gut. Zimmer sind geraeumig, modern und sauber. Das Personal ist extrem freundlich. Auf Geschaeftsreisen in Shanghai ist dies eines meiner bevorzugten Hotels.
