1076	positive	Das gewinnt // RT @anonymous @anonymous Kultur passt zuerst. An zweiter Stelle die Bereitschaft zu lernen. Skillset an dritter Stelle.
1077	positive	FTW! // RT @anonymous Nicht sicher über #Spotify US, aber in Großbritannien die #Zune Pass ist etwas billiger, und funktioniert über PC, #WP7 und #Xbox!
1078	positive	Ich weiß, dass ich zu spät aufgestanden bin, denn meine Freunde auf der anderen Seite des Teichs antworten jetzt auf meine Tweets. Zeit für mich, ins Bett zu gehen!
1079	positive	@anonymous kein Scherz?!? Wenn ich das nächste Mal runterkomme, rufe ich dich an! Würde liebend gerne Hallo sagen IRL
1080	positive	@anonymous Wenn Sie das nächste Mal NYC besuchen, grüßen Sie uns bitte :) @anonym @anonym @anonym @anonym
1081	positive	@anonymous dumme Katze!!!
1082	positive	d'aww, Frank &amp; Gerard. Ihr Jungs seid einfach *___* lol idek
1083	positive	Neues Video! Glutenfreie Brownies mit einer geheimen Zutat! :) http://url_removed
1084	negative	@anonymous :3333 ich will auch irgendwie das Shirt aber 30 Dollar. einfach zu teuer. wehe.
1085	positive	@anonymous DAS IST SO COOL!
1086	positive	@anonymous Es ist eine Herausforderung, das in das tägliche Leben zu integrieren. Aber die Mühe lohnt sich.
1087	positive	@anonymous Ich liebe Yaz.  Wenn ich Vince und Alison höre, werden Erinnerungen an meine Jugend wach.
1088	negative	Das Puff-Daddy-Theorem ist für mich nicht richtig gleichzusetzen... Weniger Geld mehr Probleme?
1089	negative	Audioboo: Ratsvorsitzender Chris Roberts über die Auswirkungen des gestrigen Streiks in Greenwich #n30 http://url_removed
1090	negative	@anonymous er hat Glück, dass auf der Rückseite keine Werbung für Martin Brennans Audiosystem ist, das würde ihn lebenslang stören!
1091	positive	Jetzt rase ich (auf einer Nummer 19 die Upper Street hinauf) zu @anonymous Hurrah!
1092	positive	@anonymous Vielen Dank - ich hoffe, die Zeit wird nicht zu lang für mich.
1093	negative	@anonymous stecken Sie immer noch fest?
1094	positive	"@anonymous Ha! Ich verstehe dich. Ich wette, mein Studio könnte in Sachen ""gruselig"" mithalten. Ich habe 4 Tische und nicht ein einziger davon ist frei."
1095	positive	Amen und Amen!! RT @anonymous @anonymous Ich liebe es besonders, wenn Jungs mit ihrem inneren Handwerker in Kontakt kommen :)
1096	positive	Jetzt, wo wir es erwähnen, verlosen wir einen Martha Stewart Dekorationskorb von @anonymous #bingit
1097	positive	@anonymous ist das wahr?  Artikel bitte!
1098	positive	Hier ist ein VIEL besserer Screenshot von der gestrigen Sendung: mit Jenni von I Spy DIY, @anonymous collins von FaveCrafts,... http://url_removed
1099	positive	Hier ist ein lustiges kleines Nähprojekt - verschönern Sie ein Tanktop mit Jo-Jos, Beacon Adhesives Fabri-tac und Viva Decor... http://url_removed
1100	positive	Ich sende ein paar Samstagsgrüße an @anonymous @anonymous und @anonymous für tolle Produkte, Preise und Inspiration.
1101	positive	Haben Sie schon von der Blog County Fair gehört? Sie findet bald auf dem Blog von Vicki O'Dell... The Creative Goddess statt: http://url_removed
1102	positive	@anonymous Oh, Süßer! Geh und trink eine Wassermelonen-Margarita &amp; morgen wird alles besser sein. {{Umarmung}}
1103	positive	@anonymous Ich habe vergessen, dass heute Mülltag war - habe ihn zum Duschen hochgeschickt. Ich habe es nicht übers Herz gebracht, ihn wieder rauszuschicken, so schön sauber ;)
1104	positive	@anonymous Habe gerade nachgesehen - auf der Website steht, dass Pet's General Evo führt. Ich liebe diesen Laden - ich kaufe meine Koiteichsachen dort!
1105	positive	@anonymous haha :)
1106	positive	Ich kann mein iPad benutzen und tippen, als säße ich an meinem Schreibtisch. Das bedeutet, dass ich mehr schreiben kann.
1107	positive	Hatte eine tolle Zeit @anonymous mit @anonymous Sie waren fabelhaft. (auch mit @anonymous). http://url_removed
1108	positive	@anonymous sehr wahr. Ich habe die kleine Hörprobe auf amazon gehört, aber sonst nichts, und die CD kommt in ein paar Wochen. Ich kann mich zurückhalten, lol.
1109	negative	@anonymous hat gehört, dass Twitter das Trending davon blockiert hat.
1110	positive	@anonymous @anonymous ja, das ist es absolut wert. Und ich hätte mehr Platz, wenn ich meinen Küchenschrank und meinen Eingangsschrank aufräumen würde.
1111	positive	Wow, es sieht so aus, als ob Google sich geändert hat, man muss nicht mehr auf Suchen klicken oder die Eingabetaste drücken, um eine Suche auszuführen, es passiert in Echtzeit, während man tippt
1112	positive	Die neue Geschenkplan-App für das iPhone sollte jeder Mann herunterladen http://url_removed
1113	positive	@anonymous lol, sieht aus, als hätte ich es versehentlich geschafft :P
1114	negative	Verspätet wie die Hölle!  Na ja... (@anonymous Metrorail - Dadeland North Station) http://url_removed
1115	positive	Tolle Illustrationen von Solid Snake, die man sich ausdrucken und aufhängen möchte http://url_removed
1116	positive	@anonymous lmao, der Comic ist so aaab, dass er eigentlich ziemlich lustig ist
1117	positive	@anonymous keine Sorge Kumpel, das iPhone macht tolle Bilder, repräsentiert CO ;)
1118	positive	V glücklich Luas GL ist wieder online! Ding ding ding!
1119	positive	@anonymous ohh schön RT
1120	negative	@anonymer Hauself geht zur Arbeit, die herzlose Kreatur
1121	positive	@anonymous scheint es zu sein!
1122	positive	Heute übermäßig produktiv. Ein bisschen seltsam, aber ich fühle mich irgendwie wie Superwoman. Booyah!
1123	negative	@anonymous @anonymous @anonymous Ich weigere mich, die Sendung zu sehen, denn ich habe ihnen nie verziehen, dass sie meine Straße blockiert haben und ich zu spät gekommen bin.
1124	negative	Manche Leute nerven mich wirklich.
1125	negative	Also ja, der Film Hattie auf bbcfour hat mich total zum Weinen gebracht.
1126	positive	so unabhängig und kontrollsüchtig ich auch bin, manchmal wünsche ich mir einen Geschäftspartner. aber der muss der Typ sein, der stilles Geld investiert. ha ;)
1127	positive	@anonymous und sah sie entweder in der showbox oder in der jazz alley. ich glaube, es war die showbox. im selben sommer sah ich dmb im gorge mit jimmy cliff haha
1128	positive	@anonymous wahr! und die Asche, es ist, als ob sie es genau auf die Abschlussprüfungen der Studenten abgestimmt haben. ha
1129	positive	@anonymous Niedliches Bild. Herzlichen Glückwunsch!
1130	positive	Ich trinke Champagner und es ist noch nicht einmal 11 Uhr. Das kann nur eines bedeuten: ES IST MEIN GEBURTSTAG!! #woooo
1131	positive	@anonymous @anonymous @anonymous Ich glaube, ich habe für die ganze Nation gesprochen :)
1132	positive	@anonymous Die Frage, die meine Ehe entzweit. Ich denke erstaunlich. Mein Mann findet erstaunlich überbewertet.
1133	positive	@anonymous los du! Ich hingegen liege noch im Bett und will aufstehen, um mich auf einen anstrengenden Tag vorzubereiten.
1134	positive	@anonymous Exzessives Feiern an einem Mittwochabend? Du bist eine sehr tapfere Frau, Anna P!
1135	positive	@anonymous Ich habe einen groben Plan: Ins Krankenhaus gehen, Schmerzmittel verlangen, entbinden. Ich werde ihn der Hebamme bei der Ankunft auf einem Post-It übergeben.
1136	positive	@anonymous FIT
1137	positive	kann nicht aufhören, von Paris zur Weihnachtszeit zu träumen
1138	positive	Ich würde mich freuen, wenn Dave Grohl mich anschreien würde.
1139	negative	@anonymous nein! Sein Gesicht zuerst!!!!
1140	positive	Dermot und Brooker stimmen JA zu AV, also werde ich auch dafür stimmen.
1141	positive	@anonymous Ja, natürlich! Ich kann mir jedenfalls nicht vorstellen, dass Kuchen ein Kinderspiel ist!
1142	negative	@anonymous @anonymous ooh jetzt erschrocken (nicht) #whitebeardie
1143	positive	@anonymous denke einfach, dass du deswegen Superkräfte haben könntest #wolfman
1144	positive	Alle verbeugen sich vor dem großartigen @anonymous magic night! Gut gemacht #proudchicks
1145	negative	Zurück vom #DissMarket, und es ist schon dunkel :(
1146	positive	Kette mit mehreren Anhängern und Perlen: http://url_removed via @anonymous mit Blumen-, Engels- und Herzanhängern, sehr hübsch :)
1147	positive	@anonymous Hallo, ich fühle mich viel besser, danke, so wird tm kommen :) wie haben Sie am Freitag bekommen?
1148	positive	@anonymous war gemischt blauer Himmel, hübsche Wolken &amp; eine Dusche! Hoffe, Sie hatten einen guten Tag?
1149	positive	@anonymous hoffentlich bleibt das Wetter bei uns ;)
1150	positive	@anonymous hahaha! Was für ein Gedanke
1151	positive	Bereit für einen Film...oder zwei!!
1152	positive	Downton Abbey. Ich bin so glücklich!!
1153	negative	@anonymous Ich werde dir den Arsch aufreißen, Doyle!
1154	negative	@anonymous @anonymous @anonymous seufz, ich habe wohl gerade meine Chance auf Ruhm verpasst. BEDAUERT!
1155	positive	Es war eine Nacht mit vier Desserts mit @anonymous @anonymous Wer ist das glücklichste und krankeste Mädchen? Dieses Mädchen. http://url_removed
1156	positive	@anonymous Das ist eine gute Idee! Wir lassen oft Brot und frisches Obst auf der Arbeitsplatte liegen. Wenn das verschwindet, verschwinden vielleicht auch die scheußlichen Mücken!
1157	positive	@anonymous Oh, das sieht toll aus!!! Will...
1158	positive	@anonymous Danke, dass Sie das kreative Wasser getestet haben! Ich werde beim nächsten Mal dabei sein!
1159	positive	Für alle meine Freunde, die noch nie geflogen sind, ist dieser Comic von @anonymous die Wahrheit http://url_removed (für meine Vielflieger: amirite?)
1160	positive	@anonymous dein Telefon ist sehr schlau.  Hör es dir an :P
1161	positive	Das ging aber schnell.  Vielen Dank für die G+ Angebote, ich bin dabei!
1162	negative	Habe heute Geld für einen neuen PC ausgegeben :( Viel mehr, als ich für den Rest des Jahres ausgeben wollte...
1163	positive	@anonymous einen schönen Tag :D #100words
1164	negative	Ich habe gestern Abend festgestellt, dass ich keinen Schulterstand mehr machen kann!  #justrealisedimgettingold
1165	positive	@anonymous hattest du einen schönen Geburtstag???
1166	positive	Ich gehe heute Abend zu dem sarkastischen, aber reizenden @anonymous &amp; seiner hinreißenden sexy Frau... Die Geschichte hat mich gelehrt, dass es am Morgen schmerzen wird ;))
1167	positive	@anonymous 4 zu essen ist eine beeindruckende Leistung, dein Gesicht muss vom Kauen schmerzen?
1168	positive	Woohooo go Button :)
1169	positive	@anonymous haha habe gerade deine Nachricht in meinem Buch gelesen... Ich liebe es!!! Ich habe immer Recht ;)
1170	negative	Heute Dechmont Gesetz... 10 Wochen heute Ben verdammt Nevis! Schluck!!
1171	positive	@anonymous haha Gary fragt sich, wie viele Leute dich verstehen... Aber ich schon =D xx
1172	positive	@anonymous sie gingen extrem gut mit der Piper! Lol
1173	negative	Schnee auf meinem Auto heute Morgen - WTF! http://url_removed
1174	positive	@anonymous das ist ein toller Hinweis, den ich versuchen werde, am Montag bei der Arbeit anzuwenden :-)
1175	positive	@anonymous hast du deine Boxershorts schon gewechselt??? Lol
1176	negative	Schlechte Laune heute Nachmittag. Kann es kaum erwarten, der Arbeit zu entkommen und nach Hause zu gehen :-/
1177	positive	@anonymous ooh cool. werde mal vorbeischauen ;-)
1178	positive	@anonymous können wir so tun, als ob du ein Spion wärst? Du könntest die amerikanische Version von 007 sein &amp; undercover bei IBM arbeiten? Übrigens, magst DU Lotus Notes?!
1179	positive	Der Junge ist ganz aufgeregt, weil er ein Auto für die Arbeit 2 kaufen will, und ich freue mich über all die zusätzlichen Einkäufe, die ich jetzt mit einem Auto machen kann! Hoppla!
1180	positive	@anonymous Gern geschehen! Ein schönes Wochenende!
1181	positive	@anonymous cool! @anonymous sind in Glasgow ansässig, haben aber international gearbeitet. Auch nette Kunden!
1182	positive	@anonymous Ich liebe den SLS im Hintergrund! Ich habe meinem Mann gesagt, er soll den Stand besuchen - wir sind beide Mercedes-Fans und -Fahrer!
1183	positive	@anonymous @anonymous @anonymous @anonymous Genial! Da bin ich dabei!
1184	positive	@anonymous wie war dein Abendessen bei Guy's? Ich war letzten Samstag dort und es war einfach unglaublich!
1185	positive	@anonymous spannende Sachen! Ich brauche noch einen lustigen Frauenfilm!
1186	positive	@anonymous gut gemacht mit deiner Marathonzeit :-)
1187	positive	@anonymous Es ist ein Versuch, mich an die frische Luft zu bringen &amp; weg von den schweißtreibenden Laufbändern. Ich beobachte sorgfältig, ob ich plötzlich an Gewicht zunehme... :-)
1188	positive	@anonymous Komm schon, ich muss mindestens 40 Pfund wiegen. Aber es wäre ein schöner Ausflug, Yoda in Lukes Rucksack. @anonym
1189	negative	Wow... ich habe gerade das Video gesehen, in dem Michael Jacksons Haare während des Pepsi-Werbedrehs 1984 Feuer fingen.  Es ist viel schlimmer als ich es mir vorgestellt habe
1190	positive	@anonymous hellere Haut &amp; genug Zeit in der Sonne Sie tun!  Ich und mein Sohn sind beide ein bisschen verbrannt, aber nicht so verbrannt wie andere :)
1191	positive	Bekomme meine Pediküre. Glückliches Mädchen;)
1192	positive	ok ich bin gerade sehr sehr ungezogen....ich brauche vielleicht eine Tracht Prügel :)
1193	positive	@anonymous Hinreißend.
1194	positive	@anonymous Was ist mit Weymouth? Er spielte im ersten Spiel, über das ich berichtete, für Ciren.
1195	negative	@anonymous das ist der Grund, warum ich mich nicht mehr mit den Idioten herumärgern kann http://url_removed - ein ebenso beleidigender wie kurzsichtiger Beitrag
1196	positive	@anonymous es war unwirklich, nach 50 Minuten sah es so aus, als könnten sie es einkassieren, dann ging unser 4. rein und sie brachen zusammen, unser 5.
1197	negative	Ich schlage ein neues Gesetz vor: Wenn du während eines Spiels auf das Spielfeld läufst, können die Spieler mit dir machen, was sie wollen. http://url_removed
1198	positive	Stürme halten Dave Bond nicht davon ab, Words with Friends zu spielen. Mein nächstes Wort könnte sich verzögern, Dave!
1199	positive	Ich gehe heute Abend anlässlich des Geburtstags nett essen, was die Zahl morgen früh durcheinander bringen könnte.  Na ja. So habe ich eine Ausrede!
1200	positive	@anonymous period drama - sehr gut - ich bin heute zu beschäftigt, um den Humor zu würdigen :) x
1201	positive	@anonymous Morgen - ich bin auf dem Weg zum Winter Wonderland im Hyde Park :) viel Spaß x
1202	positive	@anonymous hat gerade gemerkt, wer du bist - ich habe mich gewundert, als ich anfing, Monkey eats paint zu folgen :)
1203	positive	Ich habe gerade bemerkt, dass itunes das Bild für den Song Boots von The Killers geändert hat - ich mag das neue Bild, kann mich aber nicht erinnern, wie das Original aussah?
1204	positive	@anonymous Ich scheine immer noch Freunde zu finden, aber ich glaube, dass Freunde, die man findet, wenn man jünger ist, länger halten, vielleicht auch nicht?
1205	positive	@anonymous sollte bis Di oder Mi sonnig und heiß bleiben - Bonustage für uns, es ist Herbst, wir sollten Schals &amp; Mäntel tragen
1206	positive	@anonymous @anonymous hat genau das getan :)
1207	negative	"Schlechte Anmachsprüche unserer Zeit: ""Alle an Bord der Ninkinonk!"
1208	positive	David Bowie flirtete schon früh mit rechtsextremem Gedankengut, als er mit Lulu schlief.
1209	positive	@anonymous Lynn Lowry ist erstaunlich.
1210	positive	Wer ist Yoplait Smoothie? Ist er wie Shepherd Fairey?
1211	positive	Zu welchen zeitgenössischen Bands/Künstlern haben die Menschen eine tiefe emotionale Verbindung? (Im Gegensatz zu dem, was populär ist, was etwas anderes ist)
1212	positive	@anonymous Ruhig. Eiskalt in Alex.
1213	negative	Jemand hat mir gerade gesagt, dass Chewbacca weiblich ist... Kann ein Wookie-Experte dies bestätigen oder dementieren?!
1214	negative	Die Schlange vor Pauls Haus zum Kacken reicht jetzt um den ganzen Block.
1215	positive	TravelCream: Puerto Rico: Bis zu $100 in Resort-Gutschriften http://url_removed Full http://url_removed
1216	positive	Travel Leisure: Wisconsin:  American Club: Romantische Auszeit ab $264 http://url_removed Full http://url_removed
1217	positive	NatGeo: Best American Adventures: Swamp Tromp in Big Cypress National Preserve http://url_removed Vollständig http://url_removed
1218	positive	NatGeo: Best American Adventures: Boulder Hueco Tanks http://url_removed Vollständig http://url_removed
1219	positive	@anonymous War uns ein Vergnügen. Klingt, als wäre es sehr gut gelaufen. Kompliment an Sie :)
1220	positive	@anonymous Danke für das RT. Es gibt so viele von überall her. Israel, Österreich, Island, Kanada. So cool!
1221	positive	Juhu! Derek das Schaf kehrt zurück!!! RT @anonymous Die Gerüchte sind wahr... I'M BACK!!!!!! W00t! http://url_removed
1222	negative	@anonymous nein, unser Monsunregen hier entspricht vielleicht einem heftigen Schauer. Außerdem bekommen die Leute hier Angst, wenn der Wind 80km/h erreicht,
1223	positive	@anonymous Ja, ich werde wahrscheinlich versuchen, etwas zu arrangieren.
1224	positive	@anonymous Ich habe keine Ahnung.. Sexy vielleicht?
1225	negative	RT Dudette Es ist mir egal, wie punkig/freigeistig/anarchistisch du bist. FRAUEN SOLLTEN KEINE BEIN- UND ACHSELHAARE HABEN!!! Es ist eklig und DU stinkst!
1226	negative	Das ist es, was ich denke, wenn ich sie sehe!!! RT @anonymous Hey Vanessa Hudgens, tu nicht so, als hätte ich vergessen, wie du nackt aussiehst. Das habe ich nicht.
1227	positive	@anonymous ihr wart fantastisch gestern abend. mehr bands sollten ihre sets so mixen wie ihr es tut.
1228	negative	Das ist Blödsinn. RT @anonymous Built to Spill und die Black Keys eröffnen für Kings of Leon http://url_removed
1229	positive	Ich liebe Wilmington. Nach Hause mit einer Flasche Clos du Bois. http://url_removed
1230	negative	TORNADO SAFETY DAY: VORBEREITUNG IST DER SCHLÜSSEL ZUM ÜBERLEBEN VON VIELFÄLTIGEN, UNVORHERSEHBAREN STURMEN: Georgia Emergency Management A... http://url_removed
1231	negative	GEMA fordert Georgier auf, sich auf mögliches schweres Winterwetter vorzubereiten:   Georgia Emergency Management Agency P.O. B... http://url_removed
1232	positive	"Haben Sie ein Ready Kit? Unsere #ReadyGA-Kampagne, das Amerikanische Rote Kreuz und GA VOAD haben die Kampagne ""Get a Kit, Give a Kit"" gestartet http://url_removed"
1233	positive	Hört euch unbedingt den neuen Song Running auf http://url_removed an.
1234	positive	Vorstellungsgespräch heute. Ich bete, dass es gut läuft. Ich glaube, die Stelle würde gut zu mir passen.
1235	positive	Habe mir gerade Ke$has SNL-Auftritt noch einmal angesehen....yep. Immer noch großartig.
1236	positive	@anonymous Ich habe das auch mit meinem Kinder-Witzeset entdeckt! Der Nagel ist durch die Binde. Das würde so nicht passieren. #pedant
1237	negative	"Wenn meine Muskeln nach dem Training zittern, stelle ich mir vor, wie mein Körper schreit: ""COLE! WARUM TUST DU MIR DAS AN?!?!"""
1238	positive	Dieses Gefühl, wenn man einen wirklich tiefgründigen Gedanken und eine Erkenntnis über etwas hat, es aber aus komplizierten Gründen nicht aussprechen kann. Das.
1239	negative	@anonymous ist er gestorben? Ich habe gerade gehört, dass er ins Krankenhaus gebracht wurde...zitieren Sie Ihre Quellen!
1240	negative	Dieses Gefühl ist mir nur allzu vertraut: die ganze Zeit völlige Verwirrung.
1241	positive	RT @anonymous auf www.thishomeisme, um eine persönliche Beratung mit mir zu gewinnen &amp; £1000 Homewares. Laden Sie Fotos von Ihrem veraltetsten Zimmer hoch!
1242	negative	Ich Dummerchen kann mich nicht erinnern, ob ich schon etwas für einen Stoker empfohlen habe. Ich werde mich beraten lassen müssen.
1243	positive	Toller Wettbewerb auf dem Blog von @anonymous http://url_removed
1244	negative	Ich habe Kieferschmerzen vom Toffee-Essen.
1245	positive	#WW @anonymous, weil sie eine der großartigsten und vielversprechendsten Autorinnen ist, die es gibt.
1246	positive	@anonymous Ha! @anonym @anonym @anonym @anonym
1247	positive	@anonymous Mir gefällt, dass Sie die Buchstaben ier nach craz und dem Wort even verwendet haben.
1248	positive	@anonymous Gewinnen bei Vampire - immer kurioser.
1249	positive	@anonymous Herzlichen Glückwunsch, Damien :D
1250	negative	@anonymous Wenn es traurig ist, kann es unmöglich leblos sein.
1251	positive	@anonymous Haha! Wie war dein Kopf heute morgen. #theresnohangoverlikeajdhangover
1252	positive	@anonymous Guten Morgen, Lord Wong! Das wollen wir hoffen. Es gibt ein paar neue DVD-Veröffentlichungen, mit denen ich im Moment liebäugle. Wie sieht's aus?
1253	positive	@anonymous Ich liebe dieses Lied :-)
1254	positive	@anonymous Alles Gute zum Geburtstag! Hast du den kleinen, nervigen Kerl mit dem albernen Hut bekommen, den ich dir geschickt habe? #dappybirthdaygift
1255	negative	@anonymous Bastarde!
1256	positive	@anonymous ja, aber es ist nicht jedes Jahr genau derselbe Tag. Dieses Jahr war es der Samstagabend des Gedenkwochenendes.
1257	positive	@anonymous @anonymous @anonymous @anonymous Ha! Genial. ;0)
1258	positive	@anonymous @anonymous Ich denke, ich gehe dann mal ins Bett. Um ehrlich zu sein, kann das bis morgen früh warten ;0)
1259	positive	@anonymous Es ist eine Schönheit, nicht wahr! ;0)
1260	negative	@anonymous Ich bin auch noch auf SL, obwohl ich schon auf PT9 bin. Ich habe noch nicht auf Lion upgegradet, weil ich Angst habe, dass die Plugins nicht funktionieren.
1261	positive	Einzelheiten zu unserer diesjährigen Halloween-Party! http://url_removed
1262	negative	@anonymous Verdammt! Aber klar doch.
1263	positive	"Es ist Freitag, Leute!  Wenn du heute Abend ins Scarletts gehst, sende eine SMS mit ""SCARLETTS"" an 25827 und du bekommst ein kostenloses Getränk heute Abend!  Siehe... http://url_removed"
1264	positive	@anonymous Ha :-D nein, habe ich nicht, aber ich wusste, dass du es tun würdest. Es ist eine brillant geschriebene, richtige Farce. Ich liebe es. Es wird mir nie langweilig.
1265	positive	@anonymous unterstützt Richard Mourdock gegenüber Lugar für die #INSEN-Vorwahl. http://url_removed #tcot
1266	positive	@anonymous ...Weichheit und Nachgiebigkeit darunter. Es ist ein bisschen Versuch und Irrtum, um ehrlich zu sein.
1267	negative	@anonymous Es wird schwer sein, Boehner oder McConnell zu schlagen. Ich sage es nur. Ich lebe in Boehners Bundesstaat und kenne die Gegebenheiten dort.
1268	positive	@anonymous danke für die Erwähnung.
1269	negative	Ist es wirklich zu glauben, dass dieses Land all seine Zeit damit vergeudet, Termine für den Krieg zwischen den Rs und Obama festzulegen? #tcot #Boehner #Obama
1270	positive	@anonymous @anonymous Ich liebe diesen Laphraoig (sp)
1271	positive	@anonymous Wenn Sie sich für die Verwendung von rVotes entscheiden, sollten Sie mir eine DM schicken, damit ich eine E-Mail bekomme. Ich kann es hier verpassen. TY.
1272	positive	@anonymous Sehen Sie sich das an. Artikel, den ich heute über Mandel geschrieben habe. Bitte verbreiten. TY. http://url_removed #tcot #Mandel
1273	negative	Wütend über Casey Anthony? Seien Sie stattdessen wütend über Humberto Leal Garcia: by @anonymous @anonymous http://url_removed via @anonymous
1274	positive	@anonymous Gute Wahl :-) Ich liebe Dusk. So eine tolle Band. Ich habe sie zweimal live gesehen und beide Male waren sie fantastisch.
1275	negative	@anonymous Nein und nein.
1276	positive	@anonymous Vielleicht lol.
1277	positive	Erinnert ihr euch noch an den Wettbewerb in der Bibliothek, bei dem es darum ging, wer am schnellsten eine Karotte essen kann? Hahaha, letztes Jahr war das lustig.
1278	positive	Oooh, Airbourne Toxic Event in der Leadmill im November. Ich mag.
1279	positive	Ich bin so aufgeregt, @anonymous später im Live-Stream von #R1BW zu sehen. Sie wird fantastisch sein.
1280	negative	Mein Sohn hat einen Haufen Mist an Apps auf seinem iPod touch.
1281	positive	Ich hatte den besten Tag. Es ging um Wein zur Mittagszeit.
1282	positive	@anonymous Ich habe Corrie gesehen :-P
1283	negative	Feuer verursacht $30k Schaden an Norwalk Haus: http://url_removed
1284	negative	Occupy-Organisator verlässt Gruppe nach Drogenverhaftung: Ein Organisator von Occupy Des Moines sagte, er werde nicht mehr für die Gruppe sprechen... http://url_removed
1285	negative	Zwei Monate vor der Wahl sind viele Republikaner in Iowa noch unentschlossen: News Channel 8 folgt zwei republikanischen Wählern in Iowa bei der... http://url_removed
1286	negative	Polizei: Busfahrer mit OWI angeklagt: Ein Busfahrer ist im Gefängnis, nachdem die Polizei sagte, er sei betrunken gewesen, während er einen Busl... http://url_removed
1287	negative	Mitarbeiter bekämpfen nackten Jungen auf dem Dach: Ein nackter 10-jähriger Junge hat versucht, vom Dach eines Zentrums für psychisch Kranke zu springen. http://url_removed
1288	positive	Bericht: DM führend bei der Schaffung grüner Arbeitsplätze: Laut einem neuen Bericht ist der Großraum Des Moines landesweit führend bei der schnellsten... http://url_removed
1289	negative	Krankenhaus behandelt 6 Personen wegen Hitzeproblemen: Die Hitze und die Feuchtigkeit zwangen mindestens sechs Menschen in der Gegend von Des Moines ... http://url_removed
1290	negative	Mist. Ich habe das Gefühl, dass sich unsere #dnd-Gruppe erst irgendwann im Januar wieder treffen wird.
1291	positive	@anonymous Hoffentlich wird er nicht erwachsen.
1292	negative	re: Desktop-Dungeons, der Zauberer ist scheiße
1293	negative	Heute hat jemand angerufen und gefragt, ob er illegale Kopien von einem unserer Filme anfertigen und an seine Freunde weitergeben darf/.  WTF?  Wer sind Sie?
1294	positive	Ich frage mich, was Brendan mit seinen Haaren gemacht hat. Ich glaube, ich mag es. #scd
1295	positive	Noch ein Kuss - mach weiter. Gut gemacht Wills! #RoyalWedding
1296	positive	Ausgezeichnet! http://url_removed
1297	negative	@anonymous Ja, und es ist in Schottland, also doppelt erschreckend.  Ich freue mich auf die neue Wohnung, aber ich lebe noch nicht so weit. Es ist nicht das Gleiche wie an der Uni!
1298	positive	Facebook Liebe in der Tat...  #mustbethemusic
1299	positive	@anonymous Haha. Ich könnte meinen Pass und alles andere behalten. Solange er nicht den gleichen Namen wie mein Vater hat oder so, ist alles gut! lol.
1300	negative	@anonymous Aww. Ich kenne das Gefühl. Ich bin vorhin fast mit einer Frau, die in einem Supermarkt arbeitet, ausgerastet! Und sie hat es zu Hause an Papa ausgelassen:(
1301	positive	Außerdem kann ich nur sagen, wie sehr ich die HOTT Art und Weise liebe, wie @anonymous meinen Namen ausspricht. Mmmmmm....
1302	positive	genießt ein wenig #6nations-Action.  Komm schon Schottland!
1303	positive	@anonymous So aufgeregt Ro!  Kann es kaum erwarten, es zu hören.  Jxx
1304	positive	@anonymous Banane auf Toast mit Himbeermarmelade! tu es! ;-)
1305	positive	lol! Ant und Dec - Warren Beatty!
1306	negative	RT rednoseday2009 Leider kann Ronan nicht mehr kommen, da Ende des Monats ein Gedenkkonzert für Steven stattfindet.
1307	negative	Irgendwelche Skandale, Leute?  Ich bin gelangweilt!
1308	negative	@anonymous omggg hasst dich ein bisschen atm
1309	negative	@anonymous und ihre erbärmliche Entschuldigung dafür, dass sie kein Bild getwittert haben, zu sehen
1310	positive	@anonymous yaaaay! Ich bin so aufgeregt!
1311	positive	Ich habe heute Abend Pilzsuppe gegessen, das war das Beste, was ich je gegessen habe.
1312	positive	Ich werde jemanden einstellen, der meine Füße aufwärmt.
1313	positive	Ich bin mehr als ein freier Mann
1314	positive	@anonymous erinnerst du dich daran, wie wir das in Mathe gemacht haben und wir dann immer so waren *Frau Scanlan Stimme* hohe Absätze hohe Absätze rotes Kleid ROT DREEEEESSSS
1315	positive	Sherlock Holmes mit meiner Mami gucken :) &lt;3
1316	positive	@anonymous Ja, ich liebe es! Ich könnte mein MacBook aber nie wegwerfen!
1317	positive	@anonymous wir haben es uns angesehen und es war eine Mission, dorthin zu gelangen... :)
1318	positive	Suzuki, der den Liner traf, kam, um nach ihm zu sehen. Bailey sagt, es geht ihm gut.  #Athletics
1319	negative	@anonymous Ich gehe, weil meine oft nicht richtig gelingen und ich keine Ahnung habe, was ich falsch mache.
1320	positive	@anonymous #allegedly ;-) Ich liebe es.
1321	positive	@anonymous vielen Dank dafür :-) x
1322	negative	@anonymous wir sind arm geworden und meine Mutter bestellt immer noch unseren Fuß bei Neiman Marcus. RI lächerlich.
1323	negative	"@anonymous Ich weiß, es war einfach eine Scheiß-Show. Obwohl ich eine Schwäche für den ""Get on the floor"" Song von Jlo habe #guiltypleasure"
1324	positive	Das wird erstaunlich sein. Ich weiß es einfach. RT @anonymous @anonymous @anonymous @anonymous wird seine übliche Verrücktheit an den Tag legen.
1325	positive	@anonymous Diesen Lacher habe ich auch dringend gebraucht ;-)
1326	positive	@anonymous Geht es Ihnen etwas besser? Ich hoffe es! Xo
1327	positive	@anonymous Ich hoffe, es geht Ihnen besser &lt;3
