Sport1	negative	Nicht Tablet-tauglich...	... auf Transformer mit ICS. Zoomfunktion erzeugt Wackelbilder und Handyauflösung auf Tablet ist nicht wirklich sexy. Und auf dem Sender halten sie immer das mistige IPad in die Kamera. Jetzt weiss ich auch warum. Ansonsten OK. Deinstalliert bis zur Tablet-Version. Dann aber gerne wieder!	1331143801828.0
Bundesliga Bei Bild	negative	Das aller letzte!	Mein Klub war top aber jetzt für allen Schei... Geld zuverlangen ist ne Absolute Frechheit! Wir deinstalliert und Tschüß!	1376848056150.0
Toralarm Fussball Bundesliga	negative		Kett nicht so einfach	1423320154846.0
Kicker	negative		eine einzige katastrophe in sämtlichen tabellen !!! schreibt jetzt nur nicht, das liege an meinem smarty...das war vorher zwar auch keine lorbeeren wert, aber jetzt??	1429808173557.0
Sport1	negative	Schrott	Richtige bullshit app	1428348699257.0
Kicker	negative	Richtig gut, ABER...	Leider wurde immernoch nicht, wie vor mehr als 6 Updates versprochen der Ticker für eine ganze Liga wieder eingeführt. Warum wurde das überhaupt entfernt? So muss man jeden Verein einzeln aktivieren. Das raubt eine Menge Zeit. Dafür wird aber eine kostenpflichtige App bereitgestellt. Das ist viel wichtiger, als den Service der Originalapp, die sonst eigentlich super ist, wieder herzustellen. Wenn das behoben ist, gibt's 5 Sterne	1429220400867.0
Xoopsoft Bundesliga	negative		Geht gar nicht.... alle anderen App ' s haben schon lange aktualisiert eh hier was kommt. Danke Nein, ich deinstalliere wieder.	1411315948810.0
Sportschau	negative	Toralarm	"Bei Verbindung EDGE, funtioniert der Toralarm nicht/bzw. ne 1/2 nach Spielende kommt die erste Meldung ""Spiel beendet"". Also Toralarm funtioniert nicht richtig (sind 4 Tore gefallen)."	1335742602686.0
Onefootball	negative	KEIN UPDATE MACHEN	Nach dem Update wird alles unübersichtlicher, und einige funktionen verschwinden... Das mein team feature ist zwar für manche ganz schön, aber ich denke jeder hat genug Kanäle wo er über seinen club auf dem laufenden gehalten wird Davor beste fussballapp die es gab aber jetzt schrott	1398624326711.0
Toralarm Fussball Bundesliga	negative		Nach dem Update totaler Schwachsinn.keine Benachrichtigung funktioniert mehr...die app macht für mich keinen Sinn mehr vorher hätte sie 5sterne bekommen	1422723343206.0
Fussball.de	negative	Eigentlich 5 Sterne aber..	App stürzt seit geraumer Zeit ständig ab noch in der Startphase dadurch unbenutzbar ..	1433361380602.0
Sport1	negative	Nicht viel mehr als ein Browser	Was erst recht auffällt wenn man die olympiade auswählt da sich dort dann nur der klassische webbrowser öffnet.	1392030578849.0
Toralarm Fussball Bundesliga	negative	Schlecht	Keine Aktualisierung während der spiele... ganz übel seit dem update	1422997039764.0
Bundesliga Bei Bild	negative	Gaaaaaanz schwach!!! Und mega Dreist!!!	Die App wie sie war ist super gewesen... Dann kam die neue! -.- Ihr wollt ernsthaft Geld haben damit ich mir die Tabelle ansehen kann???? Sonst geht's noch oder?!?!? Behaltet euern Scheiß! Erst locken und dann zur kasse beten was?! Nicht mit mir! Wie dreist kann man bitte sein??? Frechheit!!!!	1376479526770.0
Bundesliga Bei Bild	negative	Richtig Schlecht geworden	Voher viel besser. Jetzt Deinstalliert... wollen nur Geld für jeden einzelnen Bericht. Schweinerei	1377778579169.0
Sport1	negative	Nix geht mehr	Seit geraumer Zeit funktioniert diese App gar nicht mehr.	1430574843463.0
Onefootball	negative	Geht nix	Nach denn letzten Updates geht's nix mehr	1419092703766.0
Sport1	negative		Seit Tagen keine Verbindung mehr möglich.	1428063204674.0
Onefootball	negative	Gut nur...	Wo ist die Fan Zone , sie war gut allerdings haben einige sie nicht richtig genutzt : führt sie bitte wieder ein - leitet aber eine Melde möglichkeit an ;)	1419018680514.0
Bundesliga Bei Bild	negative	Seit dem update der letzte dreck	Stürzt andauernd ab, ist extrem langsam, unübersichtlich, war vorher einfach um längen besser	1376159453349.0
Onefootball	negative		Hurensöhne	1418330666997.0
Bundesliga Bei Bild	negative	SCHADE	Jetzt kostet die Scheiße auf einmal Geld. Schade war ne geile app, aber jetzt... Deinstalliert!!!!!!!!!!	1376755921924.0
Sportschau	negative	Torbenachrichtigung	hat beim ersten Deutschland-Tor der EM nicht geklappt.	1339273357624.0
Kicker	negative	Eigentlich ein Muss,...	aber leider läuft die app auf meinem neuen Handy nicht. Auf dem alten Samsung lief sie einwandfrei und ich habe sie ständig genutzt. Auf dem neuen S4 mini leider keine Chance, Daten werden nicht geladen 😕	1407918792481.0
Sport1	negative	Was verflucht ist hier los?	Die app startet nicht mehr, startbildschirm flackert nur und das schon seit Tagen, fixt das solangsam mal wieder mit nem update, ist ja schrecklich!!!!!	1428056325109.0
Toralarm Fussball Bundesliga	negative	Schlecht	Komme nicht mehr in die app rein	1426350848481.0
Bundesliga Bei Bild	negative	Ganz schlecht	Ich will die alte app zurück. Diese Version wird jetzt gelöscht. Bleibt laufend hängen ist langsam wie sau. Geht garnicht.	1376206463706.0
Fussball.de	negative		Funktioniert leider überhaupt nicht. Galaxy S III.	1406795655318.0
Xoopsoft Bundesliga	negative		Funktioniert bei mir nur über mobile Daten. Find ich doof.	1408816688927.0
Sport1	negative	Früher top! Heute flopp!	Hatte die app lange auf dem Iphone, dort lief sie einwandfrei... nun auf dem galaxy s3 ist die darstellung falsch, beiträge laden ewig (sogar mit WLAN !!!) Und immer wieder stuerzt die app ab oder hat sonstige Macken. Wenn der Liveticker nicht noch einigermaßen gute funktionieren würde, wäre die Sport1 App schon längst im Papierkorb des Smartphones gelandet. Hier muss dringend ein Update her !!!!!	1352050550321.0
Onefootball	negative	Scheißdreck!!	Seit dem update ist es nicht mehr zu gebrauchen was ein. schwachsinniges update lächerlich einfach nur zum kotzen!!!! Vor dem update beste APP aufm Markt seit dem update schlechteste!!! ..............................................................Die news aktualisieren sich seit 2 tagen nicht mehr,wenn die spiele aus sind steht keine Uhrzeit dort wann sie angefangen haben	1419255878600.0
Toralarm Fussball Bundesliga	negative		Klasse App	1422733804989.0
Sport1	negative	Finger weg	Diese App dient nur der Werbung diese wird immer gespielt	1380997393554.0
11 Freunde	negative	Stürzt jedesmal ab, so nicht zu gebrauchen	Großer Mist	1397903954383.0
Kicker	negative	Mhhh	Das neue update ist so schlecht so bediener-unfreundlich unfassbar hab selten sowas erlebt die alte version war einfach gestrickt und die neue dafür hab ich keine worte!! Ich werd sie löschen wenn das so bleibt!!!!	1348113198485.0
Fussball.de	negative	Eig sehr gut	Die app hat mir bisher sehr gefallen, jedoch stürzt sie andauern in der startphase ab. Bitte beheben dann gibts 5 sterne !!!	1433716368210.0
Fussball.de	negative		Fußballmafia DFB!	1409468640936.0
Sport1	negative	Falsche Flagge	Bei der Handball WM haben die die falsche Flagge von Mazedonien, bitte ändern!	1357980148161.0
Onefootball	negative		App stürzt dauernd ab , die neue version ist einfach nur schrott !!!	1400271443905.0
Bundesliga Bei Bild	negative	Völliger Mist	Stürzt ständig ab... Unübersichtlicher als meinKlub... Sicher liegt das nicht an meiner Abneigung, neuerem gegenüber, aber diese App ist eine Katastrophe. Außerdem interessieren mich Körpergröße und Gewicht der Spieler gering weniger, als Tabellen und Spieltage der 3. Liga, DFB Pokal und Champions League	1375726592872.0
Bundesliga Bei Bild	negative	Leute!!!!	Warum machen die ne neue Version wenn die erste Version um LÄNGEN besser war?! für die alte Version hätte ich 5 Sterne gegeben aber diese Version geht gar nicht	1375802321476.0
Kicker	negative	Dreck! Von top zu flop!	Vor update war es eine super app.jetzt nur noch schrott.fachkräfte waren das keine.deinstalliert.	1352028748688.0
Xoopsoft Bundesliga	negative	Fehler	Eigentlich gute app, nur es wird auf meinem handy dauernt bei den Neuigkeiten angezeigt und geht nicht weg!! Ein so nervender fehler das diese app von mir nur 2 sterne bekommt..	1362840171129.0
11 Freunde	negative	Stürzt ständig ab...	Eigentlich eine klasse App, genau mein Ding! Leider stürzt die App seit dem letzten Update ab wie im Fließband - SO völlig unbrauchbar!! :(	1347603560116.0
Bundesliga Bei Bild	negative	Abzocke	Man kann die Artikel nur gegen Bezahlung für Bild+ lesen!!! Abzocke!!! Gleich wieder deinstallieren! !!!	1376410600445.0
Xoopsoft Bundesliga	negative	Schade	Keine Töne bei spielstart oder spielende, sowie pausen. Insbesondere bei Champions spiele. Aber auch bundesliga spiele werden nicht angezeigt in Verbindung mit w-lan. :-( :-( :-(	1424894854961.0
Fussball.de	negative	TOTALES CHAOS	"Also wenn diese ""APP"" sich durchsetzen soll müsst ihr euch was gewaltiges einfallen lassen. Das Entwicklerteam zum beispiel komplett austauschen... ja super ich kann mein eigenes profil ansehen.... bild hochladen fehlanzeige... meinen verein kann ich auch nur einsehen, nichts bearbeiten. Das einzige was funktioniert ist der ergebnisdienst. Startseite is der Horror. Immerwieder kommt man auf diesselben informationssinnfreien infoseiten die einem nicht einmal helfen. Richtig schlecht. leider gibt es keine 0*"	1409038159535.0
Onefootball	negative		Update hat die App deutlich verschlechtert	1419094428812.0
Kicker	negative		Seit der Umstellung auf die neueste version läuft nur noch drecks Werbung und kein einziges Video mehr!!! Schwache Leistung!!! Dann besser Sport1 app	1399528627279.0
Sportschau	negative	Überarbeiten!!!	Furchtbar schlecht momentan, beim Start kommt immer direkt ne ewig alte News anstatt die Übersicht. Live Ticker funktioniert überhaupt nicht. Umständliche Bedienung! Dringend mal überarbeiten!	1388842900393.0
Fussball.de	negative	SGS5	Öffnet sich nicht, lädt endlos	1424287194718.0
Sport1	negative	Funktioniert nicht mehr	Die app war richtig klasse, aber irgendwas wurde geändert, jetzt öffnet sie nicht mehr sondern lädt nur noch, bzw. meldet sie sich wohl nicht mehr an.	1428045782176.0
Espn Sportscenter	negative		App 2 sd	1305237576299.0
Toralarm Fussball Bundesliga	negative		FUNKTIONIERT NICH MEHR SCH.......	1433081331406.0
Kicker	negative	Total unübersichtlich	Sinnlose news. Unübersichtlich hoch drei. Gefällt mir nicht.	1333976194199.0
Bundesliga Bei Bild	negative	Letzter dreck!!!	Beim ARC.S nur am abschmieren ! Die alten version namens: meinKlub viel besser das hier is echt schrott ! Das brauch keiner ich kann kein informationen mehr haben, weil es immer abschmiert ! Unbedingt update ! Oder die alte version wieder !!!	1376817549580.0
Onefootball	negative	Früher Top	Leider funktioniert der Live Ticker nicht mehr. Schade war immer begeistert von der App.	1431171555760.0
Sportschau	negative	Keine videos	Ich sehe keine Videos.	1339369254992.0
Bundesliga Bei Bild	negative	Am anfang	Bei mir will es nicht einmal instaolirt werden ich hab schon 1stunde gewartet	1360782088135.0
11 Freunde	negative		Inhalt ok, stürzt aber ständig ab	1397832388352.0
Onefootball	negative	Schnell??????	Von wegen schneller. Die Alte version war schnell. Diese hier zeigt wenn das Spiel schon eine Stunde zu ende ist immer noch den Halbzeitstand an. Bitte ein Update welches das Beseitigt.	1419329760862.0
Onefootball	negative	Keine Funktion mehr	Eine meiner Lieblingsapps. Nach dem letzten update keine Aktualisierung mehr. Bitte reparieren, dann wieder 5*	1419093793467.0
Toralarm Fussball Bundesliga	negative	Schade,	bekomme seit Wochen keine zeitnahen Push-Benachrichtigungen.Teilweise dauert es, wenn überhaupt, Stunden bis zur Information.Alarm ist hier fehl am Platz.Hoffe es wird wieder!	1413740667202.0
Kicker	negative	Update	Seit dem letzten Update geht gar nichts mehr.	1427316056222.0
Kicker	negative	Finger weg	Schlecht !!! Benutzt was anderes	1353267422158.0
Bundesliga Bei Bild	negative	Nur noch Konsum	Für alles nur noch Geld Geld Geld. Ist mir zu doof da Wechsel ich lieber zum Kicker	1377356190840.0
Onefootball	negative	Nur noch Probleme	Die APP hängt sich dauert auf und wenn's mal funktioniert dann kommen die news viel zu spät. Zur Zeit wird Spieltag 0 angezeigt und von der Tabelle ist nichts zu sehen.	1419093164291.0
Kicker	negative	Ungewollte push benachrichtigung	Design ganz nett. bekomme aber ungewollt push Benachrichtigungen zu Spielbeginn und Toren einer Mannschaft die ich zwar mag, aber nicht ausgewählt habe für push Nachrichten. Alle push Nachrichten sind aus. Das einzige was hilft ist im lollipop system alle kicker Benachritigungen zu unterdrücken	1416986080919.0
Fussball Live Ergebnisse	negative	Nicht schlecht	Mann muss noch daran arbeiten , Tabellen und ein paar Infos sind nicht korrekt	1432483398823.0
Sport1	negative	Geht nicht mehr an	Geht seit Heute nicht mehr an. SCHADE	1428000235439.0
Bundesliga Bei Bild	negative	Unverschämt	Kostenlos ist nur die App... Null Sterne!	1376752549318.0
Sport1	negative	Unzufrieden	App funktioniert nicht mehr seit einem tag! Xperia Z3	1428040674586.0
Fussball.de	negative		Schlecht es dauert voll lange bis ich drin bin	1413723577696.0
Sport1	negative	Instabil	Die app wird immer instabiler. Manchmal behauptet sie es bestehe keine Verbindung zum Internet. Manchmal lassen sich Artikel nicht fehlerfrei öffnen. Zusätzlich öffnet sich die App manchmal öfter als einmal was dann dazu führt, dass man sie nicht korrekt schließen kann.	1418199997363.0
Toralarm Fussball Bundesliga	negative	Benachrichtigung wo????	Funktioniert gar nicht mit der Benachrichtigung. Kann man auch Videotext oder bei Google dann besser die Spiele verfolgen. S3 mini	1431787771755.0
Onefootball	negative		Tabelle ist nicht immer auf dem neusten stand	1432394679820.0
Sportschau	negative	Eigentlich gar nicht so schlecht	Aber tabs, die ich nicht auswählen kann und trotz langer suche Funde ich nicht wo der Tor alarm eingeschaltet wird... Warum kann man nicht an der stelle, an der steht, dass der alarm aus ist, einen Schalter packen? Da ist noch viel potential.	1408890816761.0
Fussball.de	negative		App stürzt beim Start oft an!	1432463704389.0
Fussball.de	negative	nervt	Live tickern funktioniert nicht. .sinnlos	1429445402089.0
Bundesliga Bei Bild	negative	Lächerlich.....	Ein Stern ist eigentlich auch noch zuviel!!!! Mit der alten version war denke ich jeder nutzer zufrieden, man kann ja was neues versuchen aber dann die frechheit zu besitzen von den nutzern knappe 8 € im MONAT zu verlangen ist lächerlich. Dann werde ich wohl die news bei anderen apps nachlesen.	1376739085406.0
Fussball.de	negative	Wann kommt das Update?	Unter Android 5 ist die App nicht zu gebrauchen. Beim navigieren durch die Ligen stürzt sie regelmäßig ab, was echt nervig ist.	1426311989988.0
Onefootball	negative		Da sind man ganich wer gehe wohnen hat das alte wer besser ich wollte das agetlich nicht aktualisieren	1397852946630.0
Fussball.de	negative	Nervt	Ich habe soeben versucht mich zu registrieren. Nach dem ca. 10. Versuch schreibe ich lieber diese Bewertung...	1406657487334.0
Sportschau	negative	Videos nicht korrekt abspielbar	Nach etwa 10 Sekunden stockt das Bild und man hört nur noch die Audiospur. Schlecht!	1408313845575.0
Bundesliga Bei Bild	negative	Einfach nur schlecht !!!	Vor dem update um Längen besser !!! Jetz hängt es nur noch und stürzt ab !!! Ich will Mein Club zurück !!!	1375737291947.0
Onefootball	negative	News gehen wieder dafür andere Bugs	So in der jetzigen Version gibt es nur noch einen Newsticker für alles(nur bei der 2.Bundesliga nicht-warum auch immer), also nicht mehr speziell für jede Liga etwas. Zumindest sind nun wieder News vorhanden. Dafür springt nun zum Beispiel die Spieltagsübersicht immer auf den ersten(nicht den aktuellen) Spieltag sobald man zum Beispiel mal in die Statistiken schaut. Großer Mist! Ich verstehe nicht warum an der App laufend verschlimmbessert wird.War mal die beste Fußball App. Echt traurig.	1428947232530.0
Kicker	negative	Verschlimmbesserung	Seit dem letzten Update wird bei mir alles auf die Internetseite verlinkt.Schade denn davor war die App ein klarer 5/5 Kandidat.	1348001052090.0
Toralarm Fussball Bundesliga	negative		Am anfang ne tolle app aber jz gibt es keine Benachrichtigungen mehr habe auch in den Einstellungen geguckt	1423078406201.0
Kicker	negative	Sie nehmen noch an keinem Spiel teil.	Leider funktioniert die App bzgl. des Managerspiels immer noch nicht. Jetzt klappt zwar endlich das Login, aber beim Managerspiel erhalte ich dann die Fehlermeldung das ich an keinem Spiel teilnehmen würde. App 3.2 Version 28 Samsung Galaxy S3	1408340109307.0
Fussball.de	negative	Kann man nicht installieren	Hab 10.min gewartet um es zu installieren. Sehr schlecht.Nicht zu empfehlen!!!!	1408168975340.0
Sport1	negative	Schlecht	Auf dem iphone läuft das app super. Für android waren will azubis am Werk! Bitte Updaten.	1323280043886.0
Toralarm Fussball Bundesliga	negative		Habe mir vor Anpfiff die App geladen, kostet Toralarm extra?	1424532770190.0
Fussball.de	negative	Tony	Die App lässt sich nach dem letzten update nicht mehr öffnen. Samsung Galxy S4.	1433772721898.0
Bundesliga Bei Bild	negative	Nicht mehr zu gebrauchen, die App ist tot....	Seit letztem Update nicht mehr ordentlich nutzbar, davor war es 1000mal besser ....	1375778081629.0
Onefootball	negative	Update	Seit dem neusten Update kann ich die App leider nicht mehr benutzen - es öffnet immer sofort die Suchzeile, will ich die schließen, wird die App beendet?! OnePlus One, Android 5.0.2	1430600171686.0
Kicker	negative	Frechheit und Peinlich	Werbung blockiert alles. Deinstallieren war das gebot der Stunde	1423164143335.0
Onefootball	negative	Enteuschent	Mann konnte mit Kopfhörer am Radio zu hören und jetzt gibt es das nicht mehr	1424810484302.0
Sport1	negative	Schlecht	App zieht deutlich zu viel CPU Leistung und verbraucht (im Hintergrund) daher zu viel Akku. Die Beiträge haben sehr oft viele Rechtschreibfehler und es wird im Wochentakt ein Bayernloblied geschrieben. Fazit: Journalistisch wie auch technisch nicht bundesligatauglich.	1419263703087.0
Kicker	negative	Schlechtes Update	Stabilitätsprobleme, Abstürze und Verschlimmbesserungen.	1347628097420.0
Sportschau	negative	Schlecht	Bleib hängen und sobald das Video scharf wird ist der ton weg. Und dafür zahlen wir Gebühren da ist die APP vom ZDF besser. Immer noch schlecht jetzt lalen alle zum kotzten danke ard	1423935869253.0
Kicker	negative		Es ist ein scheis immer kommt es ist ein feller aufgedrehten	1398797093902.0
Sportschau	negative		Schlecht	1414665962879.0
Bundesliga Bei Bild	negative	Was denkt ihr euch nur dabei??	Also wirklich schlecht!!! Vorher noch top aufgebaut und immer funktionsbereit. Seit dem update öffnet sich der bildschirm kurz und stürzt ab! Jedes mal... Und sowas will sich entwickler nenne ha... Und dann lese ich gerade das man dafür auch noch bezahlen soll!! Also BILD und Axel Springer werden immer unbeliebter und schlechter... Schon gelöscht!!	1375741681968.0
Bundesliga Bei Bild	negative	Einfach schwach	Nach dem letzten findet man eine komplett andere App! Da war die alte Version um Längen besser! Warum macht die Bild sowas?!?	1375789007447.0
Sportschau	negative	Viel zu lange Ladezeiten	Das ist einfach nicht mehr zeitgemäß	1376135394979.0
Sport1	negative	App startet nicht mehr!	Seit heute startet die Alp nicht mehr. Bzw. Früh funktionierte Sie noch.	1428003350256.0
Fussball.de	negative		Startet nicht unter Android 5 oder stürzt in der Startphase ab. Ist eigentlich eine tolle App und wenn das behoben ist gibt es auch wieder 5 Sterne.	1433401135402.0
Fussball.de	negative		Stürzt nur noch ab sehr schade	1433118826347.0
Toralarm Fussball Bundesliga	negative		Seit der aktualisierung funktioniert nicht mehr. Jetzt kommts weg. Und Tschüß.	1422993186666.0
Bundesliga Bei Bild	negative		Viel zu teuer...	1377584915962.0
Bundesliga Bei Bild	negative	Abo für News	Sicher Leute, ohne mich. Abgesehen davon lädt die App sich tot.	1376414823239.0
Onefootball	negative	Schlecht	Funktioniert nicht mehr Stürzt jedes ma ab	1400268043134.0
Fussball.de	negative	Kein Internet	Bei mir kommt immer keine Internet Verbindung wenn Ich die app starte	1406902723014.0
Onefootball	negative	Gute app stark nachgelassen	Leider nicht mehr so gut. . Bin eigentlich fan von dieser app aber seit kurzem nur noch abstürze. Ansonsten wäre die app echt top.	1400314805106.0
Onefootball	negative		die App wird von update zu update immer schlechter. deswegen wird sie jetzt deinstalliert	1419090953025.0
Sportschau	negative	Keine Videos	Auf s2 keine Videos.	1339692275419.0
Kicker	negative	Einfach nur ein Witz	Langsam, langsamer, Kicker app.... traurige Nummer!!!!	1426897374045.0
Bundesliga Bei Bild	negative	schlecht	stürzt zu oft ab	1380790139308.0
Sport1	negative	Nett abet nicht gut	News sind zwar drinnen und hoffentlich auf aktuellen stand.. Aber freundschaftspiele und co werden in live ticker nicht wirklich angezeigt. Die app.sollte auch eine gute webseite mit aktuellen sachen darstellen und.mehr erst dann kann.man 5 sterne.geben. Ausserdem habe ich oft lade hemmungen und abstürze.	1343975923185.0
Bundesliga Bei Bild	negative	Nur noch Abzocke.	Reine Werbung für Bild+ Abodienst. So mies kann sich eine gute App innerhalb kürzester Zeit entwickeln.	1377280735461.0
Kicker	negative	Nach Update	Nach dem Update läuft fast gar nichts mehr. Falls mal was zu sehen ist, musste man sehr sehr lange warten. Bitte SCHNELLSTMÖGLICHST ÄNDERN!!! Vorher war ich sehr zu Frieden..	1347730663750.0
Fussball.de	negative		Stuerzt zu oft a	1432371854622.0
Bundesliga Bei Bild	negative	Update	Wer will dafür bitte bezahlen APP war früher mal besser	1377064482153.0
Bundesliga Bei Bild	negative	Schlecht	Stürzt immer ab	1376074960793.0
Sport1	negative	Funktion Mangelhaft ...	Dauernd Abstürze, notwendig. Die App hängt dauernd und aktualisieren tut sie auch nicht immer, Buttons funktionieren nicht etc. Fürs iPhone war die App super, als Android Version nicht verwendbar. Habe inzwischen zu Kicker und iLiga gewechselt.	1380049263135.0
Kicker	negative		Lädt viel zu lang	1431885746001.0
Fussball.de	negative		Hängt sich immer auf na toll!!	1406647623623.0
Onefootball	negative	Pushnachrichten wo keine erwünscht sind.....	Wie der Titel schon sagt, es kommen dauerhaft pushnachrichten obwohl sie abgeschaltet sind. Zudem ist die App super langsam geworden mit den Updates der letzten Zeit...	1411488308608.0
Kicker	negative	Gäähn	Leider ewige Ladezeit auf dem Sony XperiaZ - war mal besser.	1423086233463.0
Kicker	negative	endloses Laden - wird deinstalliert	"Nach dem Speichern von mehreren Vereinen in ""mein kicker"" endloses Laden. bin sehr verärgert"	1413712078568.0
Fussball.de	negative		Eine Scheiße mit anmeldung	1413136005267.0
Bundesliga Bei Bild	negative	Bodenlose Frechheit	Aus einer kostenlosen, funktionierenden App wurde eine kostenpflichtige App mit Abstürzen ohne Ende. Nicht downloaden!! Absoluter Müll	1376389937990.0
Toralarm Fussball Bundesliga	negative		Vor dem update super. Jetzt funktioniert der toralarm nicht. Alles aktiviert aber keine automatischen Meldungen	1422717320054.0
Sport1	negative		Bis gestern super zufrieden.heute nur der ständige versuch, dass die app sich öffnet.wenn problem behoben kann ich 5 sterne geben.super app, wenn sie sich öffnen lässt.also behebt endlich das problem	1428043812716.0
Kicker	negative		Die Videos laden so gut wie gar nicht! Wenn das nicht behoben wird deinstalliere ich die app	1420963469721.0
Sport1	negative	Bad Deal.	Echt nicht sonderlich gut für Full-Hd-Devices umgesetzt. Auf iOS um Welten besser.	1367521193481.0
Onefootball	negative	Naja	Die Nachrichten lassen sich oft nur alle 24 h neu laden, was ziemlich schade ist. Damals war die App um Längen besser.	1405078003934.0
Onefootball	negative		Das war mal eine Beste Sport-App!!!!! Spiele von heute oder gestern werden ewig geladen ohne Erfolg.	1422340774912.0
Kicker	negative	Langsam, Penetrante Werbung	Leider ist die neue Version keine Verbesserung. Läuft auf älterem Smartphone nur langsam und nicht stabil. Werde mich nach einer Alternative umsehen müssen.	1399443737970.0
Toralarm Fussball Bundesliga	negative		Bekomme seit tagen kein alarm mehr	1422719449701.0
Bundesliga Bei Bild	negative	Geht gar nich!!!!!	Einfach mal den app Namen ändern und dann völlig übertriebene Preise zu verlangen is echt das allerletzte!!!	1376820011277.0
Kicker	negative	6-	zu viel Werbung. App lässt sich nicht drehen. Schade hätte von kicker mehr erwartet. DEINSTALLIERT. Die Internetseite zu laden und dort die neuesten News zu lesen ist deutlich angenehmer.	1417978948590.0
Fussball.de	negative		Wo ist der DFB-Pokal und die Champions-League geblieben? Kontaktanfrage im App mit Samsung S5 leider nicht möglich. Daher muss ich leider ein anderes App nutzen, schade.	1424624121194.0
Sport1	negative	Gute App, startet aber nicht mehr	Eigentlich ist die App nicht schlecht, doch seit kurzer Zeit startet sie nicht mehr. Stattdessen flackert das Logo und es gibt Verbindungsfehler	1428051798678.0
Sport1	negative	Lange Ladezeiten	Die Ladezeiten dieser App sind viel zu lang, tlw. werden Bilder nicht geladen etc.	1433740772033.0
Onefootball	negative		Von wegen gut was ein shrott stürzt die ganze Zeit ab	1424622325337.0
Fussball.de	negative	Absturz	Trotz Neuinstallation immer wieder Starten nicht möglich ....Bitte dringend beheben ....der Inhalt ist super....dann gibt es auch volle Punktzahl!	1431602708287.0
Kicker	negative	Schade	Was sind das für außerirdische Ladezeiten.Und mein Kicker ist auch nicht mehr zu gebrauchen (wo sind die Amateurligen).Kann man nicht mal ein App lassen wenn es funktioniert.Immer alles kaputt updaten und verbessern.Lest einfach mal unsere Meinungen.Bleibt mir nur das Löschen übrig.Es gibt viel bessere Möglichkeiten als Kicker.Tschüss und weg.	1433082666780.0
Sport1	negative	Update	Nach neuem Update geht gar nichts mehr	1428006436003.0
Onefootball	negative		Nach den neuen update hangtbes und sturtz ganze zeit ab	1413747439952.0
Kicker	negative	Hat mehr Potential	Als erstes fällt negativ auf, dass die App stark auf Guten Empfang angewiesen ist. Als nächstes muss man bemängeln, dass die ios App wesentlich besser läuft. Zudem kann man über ios den Kicker Manager bedienen. Ein Unding, dass diese Funktion Android Handys vorenthalten wird.	1391242394485.0
Kicker	negative		Wie kann ich mich beim managerspiel neu registrieren?:)	1408542832288.0
Kicker	negative		Schlechteste Fußball-App	1430665440409.0
Toralarm Fussball Bundesliga	negative		Habe keine einzige Benachrichtigung bekommen....obwohl es angestellt ist. Vorher lief alles sehr gut!	1422720222058.0
Kicker	negative	Schrott	Nix läuft mehr!	1347736224130.0
Bundesliga Bei Bild	negative	Kaputt gemacht	Die alte app war tausend mal besser	1375824326550.0
Kicker	negative	War mal.....	.... die Top Fußball App. Wird leider von Update zu Update langsamer, die Startzeit der App ist utopisch lang. (S5) Teste gerade zwei andere Apps, 365Scores und LiveScore, beide haben Geschwindigkeitsvorteile, werde wohl komplett umsteigen	1433952366077.0
Kicker	negative		Videofunktion noch immer defekt!	1428565410167.0
Onefootball	negative	Keine push Mitteilungen	Leider kommt nur eine Mitteilung zu Beginn des Spiels aber keine bei Torerfolgen	1410678696509.0
Onefootball	negative	Anti Virus alarm	Samsung Galaxy S4 jedes mal wenn ich die app herunterlade schlägt mein anti Virus Programm Alarm	1430663968762.0
Toralarm Fussball Bundesliga	negative	Geht nicht mehr	Push Nachrichten funktionieren auf meinem odys Tablet leider nicht mehr	1422812314690.0
Kicker	negative	Update Schrott!	Lädt sich beim Programmstart auf dem Tablet tot, kommt aber nix.	1398937922660.0
Xoopsoft Bundesliga	negative	Akkusauger :-(	App kann nicht wirklich beendet werden (Aktivität wird auch ständig in der Statusleiste angezeigt), Werbefreie Pro Version kostet 4,69 Euro, - bei WindowsPhone nur 2,99 Euro, Nein danke so nicht, gelöscht.	1406103220721.0
Onefootball	negative	Lädt nicht mehr	Seit heute morgen lädt die App keine Nachrichten mehr	1424887925996.0
Sportschau	negative	Läuft nicht HTC sensation	Stream funktioniert nicht....ganz großes Kino ihr trottel ganz groß	1339171283871.0
Fussball.de	negative	S4	Nur am abstürzen....	1431227576588.0
Onefootball	negative		Seit dem letzten update, funktioniert es nicht mehr, davor hatte es noch 5 Sterne	1397733844923.0
Onefootball	negative	Kein Toralarm	Update gemacht. Kein Toralarm mehr. Die Glocke zum Anklicken ist bei den Spielen verschwunden. Lösch die APP jetzt entgültig.	1431178735601.0
Sportschau	negative	Megapeinlich, app funktioniert nur im Hochkantmodus.	Mag ja für Smartphones sinnvoll sein, aber warum muss ich videostreams extra schmal ansehen??? Wer denk sich denn so einen Schwachsinn aus! Asus Transformer AIO, je 10 cm Platz verschenkt, links und rechs.	1392812991527.0
