positive	Wer ist neuer Papst ??? Nie die Glaskugel bei der Hand , wenn man sie mal braucht ;-)
positive	Auch der neue Papst twittert :-) “ @Pontifex_de : HABEMUS PAPAM FRANCISCUM”
positive	RT @shivasam_ : Kaum ist der @vfb in Rom wird auch schon der neue Papst gewählt . Na wenn das kein gutes Omen für morgen ist :) . Halleluja .
positive	@DeinSkySport @SkyDeutschland als ich hörte der neue papst ist ein argentinier dachte ich an Lionel Messi der 1.  :) @fussballzimmer
positive	RT @aktionspirat : Ich wünsche den #Piraten in #Bayern alles Gute heute !
positive	Na jetzt kommt ... spannt uns nicht auf die Folter #Pabst :-)
positive	"Ein EU - Finanzminister für alle ? : CSU lehnt Barnier - Forderung nach europäischem Finanzminister strikt ab . "" Dies ... http://t.co/stQl4bH3kP"
positive	Lad mir grad watchever runter . In der Werbung sagen die dass man da Serien kostenlos und legal schauen kann . Find ich nice .
positive	Ich habe ein @YouTube - Video positiv bewertet : http://t.co/yPLMlDvRWL Schlaglicht 22.9 . 2013  - Bundestagswahl EXTRA
positive	:) Teilnehmerin Stephanie Rowe aus UK fährt mit der GS vor @ BMW Museum One World . One R 1200  GS. http://t.co/eBYxR5H7Xl
positive	Mutter antwortet auf ' Wir haben einen neuen Papst ' - &gt; ' Ich . Du nicht :-D ' ... sofort wird man ausgegrenzt , als ' Ausgetretene ' ... :)))
positive	Lohnerhöhung : CDU fordert mehr Geld für Berliner Beamte Die CDU - Fraktion will den öffentlichen Dienst attraktiver http://t.co/gEH50c18N3
positive	Also ich bin ja nie in die Piratenpartei eingetreten . Muss jetzt also auch nicht über einen Austritt nachdenken . :)
positive	RT @Erwin_Rueddel : Infostand auf dem Wochenmarkt in Altenkirchen . Rosen für die Wähler . Gute Atmosphäre #ERwinBtw13 http://t.co/JeQy36YInM
positive	"Was sagt der oberste #Franziskus als erstes ? "" Buona sera ! "" Wie sympathisch . Wir bleiben #Papst !"
positive	RT @AnonNewsDE : Leute , die 800  Meter bis zu ihrem Wahllokal mit ihrem Auto fahren um dann @Die_Gruenen wählen ^ ^ | #btw13
positive	Stimmt zum Glück nicht immer , sollte man trotzdem lesen ... http://t.co/sykhy13sUZ #rponline #bodenhaftung #spd
positive	Bin total ausgepowert , habe endlich was für meine Figur getan :) Und jetzt ein Eis ;)
positive	@theotherone73 Wer oder was ist #Gysy ? Da muss die #SPD noch etwas üben , bevor es zu Rot - Rot - Grün kommt ;-) .
positive	Schöneres Leben : Finnischer Quark aussichtsreich bei Bundestagswahl http://t.co/maWXjg5tYr
positive	Und wenn morgen es um schwarz - gelb gegen rot - weiß geht , schlägt mein Herz blau - weiß :-)
positive	RT @ericullrich : Jetzt müsste Berlusconi auf dem Balkon erscheinen :) #papst
positive	RT @ericullrich : Jetzt müsste Berlusconi auf dem Balkon erscheinen :) #papst
positive	Motor für Elektro Boot : Dietzenbach | Hir mit bitte ich ein Starkes solides Elektro Motor Für Modelbau - BO ... http://t.co/d012iW5dCA
positive	@ziesmannmedia @ZDF VIelleicht ist der #Papst schon zu Gast bei #Lanz :-)
positive	„Der Herrgott hat uns unterschiedlich geschaffen“ - Gott sei Dank ! 😊 #Merkel #btw13 http://t.co/2ZyJO6ngyF
positive	Erst Messi und jetzt Gotts oberster Messdiener . Argentinien ist das Land der Stunde ! Viel Erfolg Papst Franziskus I. http://t.co/63sIvTgYPn
positive	Liebe Medien , die hiesige Ration Papst in nun aufgebraucht . ( Nein , keine Ausnahme für Ostern. )
positive	Schon die zweite Papst - Fake - Seite auf Facebook gefunden . Ach , Leute ;-) Die da wäre die richtige : https://t.co/4VlR4VFNbD
positive	RT @hdBerretz : Lichtenstein fordert dreist Straffreiheit für Kriminelle ! Wie ich #cdu , #csu , #fdp kenne , lassen die sich darauf ein ! http://t …
positive	#Grüne im Bundestagswahlkampf : Der #VeggieDay muss her ! Ich : Ihr wollt den im Bundestag nicht beschließen ? Grüne : Nein ! ... Wahlkampf . :-)
positive	#hat der Akinator erraten , an was ich gedacht habe Dora haha :-)
positive	#Syrien : Syrische Rebellen haben grosse Teile eines wichtigen Militärflughafens eingenommen. http://t.co/vSv9z4tli1
positive	#ZDF #Heute #Journal Schäuble befürwortet Familiensplitting : Finanzminister Schäuble hat sich für die Gleichst ... http://t.co/FH8yQlJqXS
positive	":-) Die letzte von mir verfolgbare Quelle dieses Artikels geht in Richtung #CSU : "" Die Arche und die Bürokratie "" http://t.co/8EXOqt7yE7"
positive	Opposition : Koalition wollte Steuerbetrüger schützen : Berlin ( dpa ) - Angesichts der Steueraffäre von FC - Bayern ... http://t.co/bslrL3QzGX
positive	Inspiriert durch unseren #Lissabon Trip , haben wir ein paar sonnige Outfits zusammengestellt : http://t.co/UxwJSr0qlG
positive	Wenn die Mitbewerber nach Grünen Taschen fragen :-) #win #sieglinde
positive	Das erste Mal , dass einer aus meinem Stamm wählbar ist :) - WK222 München - Land #Piraten + #BTW13 http://t.co/zAM8u94LDH
positive	Aber sympathisch ist der Franziskus ja schon #papst
positive	RT @_JennyGER_ : Schäuble (= alter verwirrter Typ mit Merkelfetisch ) warnt vor #AfD http://t.co/Xj46TkcHVs
positive	"@FlogosGermany , bei uns steigt jeden Tag weisser Schaum auf . Ist doch viel cooler ! "" #Papst of the day "" :)"
positive	#top #musik # 4:  Mit Freundlichen Grüßen : Mit Freundlichen Grüßen Heino | Format : Audio CD ( 1205 ) Neu kaufen : E ... http://t.co/NJKBvbkPC2
positive	Nix geworden ist es mit #Mehdorn , Balotelli , Biolek , Santorum . #Storify mit den besten falschen #Papst-Kandidaten : http://t.co/yWwDaJLICL
positive	@GoeringEckardt a propos GRÜN :) Sie hatten bei #AnneWill SchwarzGelb an . DAS geht ja mal gar nicht :-)
positive	@Shinichi_Koudo Kein Ding , ich hab ' s gesehen und hab sofort an dich gedacht . :]
positive	RT @Zugschlus : Schade @Piratenpartei , das habt ihr königlich vergeigt . Das dürfte die letzte Chance gewesen sein . #ponader #bge
positive	RT @BK_BlutUndKasse : @KCRebell45 @summercem auf die linke Tour Track und Video beste seit langem ! Das Feier ich wirklich !!! Hammer
positive	@SammyBoyBeliebe haha war nur ein scherz :) hab noch ne frage , woher wusstest du am anfang das ich deutsch kann ?
positive	@tmmd Kennst Du schon das Wahlergebnis ? Ich dachte die Wahllokale schließen erst morgen um 18  Uhr ?!? :-)
positive	Da will als so ne FDP Flagge mit mir kuscheln . #windchen #antiprism #frankfurt
positive	"RT @Oklara : Lesenswert : Katharina Nocun : "" Wir werden belogen und hingehalten "" http://t.co/0kGkKLgpdG via @zeitonline @kattascha"
positive	Er hat die Koalition mit der #Linke ausgeschlossen , aber nicht die “Tolerierung“ durch sie ! ;-) #tvduell
positive	RT @schwarzwald_ag : Blühendes Gutach im Elztal bei Freiburg . Ein wunderschönes Wandergebiet im Schwarzwald. http://t.co/4JKo0zSbXa
positive	"#Kermit von der antieuropäischen Partei #AfD hat keine Lust zum Verantwortung übernehmen : "" Koalition mit niemandem ! "" http://t.co/M4ZXSsYazL """
positive	RT @peterpstuttgart : ;-) RT @Roter_Schlumpf : Weiss irgendwer wofür Abkürzungen wirklich stehen ? Zum Beispiel die Abkürzung #SPD ? #BTW13 h…
positive	@Mikky1969 Ich wohne ( in den Augen der Ländler ) in einem Suburb . Bin gespannt , ob hier bei #btw13 noch einer außer mir die #Linke wählt ;-)
positive	@Andena_ Und wahrscheinlich ändert die EU selbst jetzt ihre Politik nicht :-(
positive	@Miss_1000_Volt nee normal nicht , kann ' s aber mal versuchen haha :-)
positive	@SETTER_ME awww .. thank youu von &lt;3 :) hehe
positive	Bergoglio ist Papst und Messi ist Fußballgott !
positive	RT @FAZ_Topnews : Atommüll : Lammert gegen Kommission zur Endlagersuche http://t.co/98oW9rmZ6K
positive	Guten morgen #info #burbach #piraten wir sind da trotz #regen :))))) #bürger ilike
positive	Kollegin erzählt das es Geldverschwendung ist , bei der Armut in der Welt , dem Papst 3 Anzüge in 3 größen zu machen . Ich suche Oropax
positive	Argentinien ? Land des Tango ? Heute ist Argentinien Papst ( ^ _ - ) http://t.co/lsG1jJ7Ivo
positive	Wenn die #Regierung mehr #Demokratie fördern will , wird der #Verfassungsschutz dann abgeschafft ? http://t.co/UAHetaRFNb #Politik #DE
positive	AfD - Wahlkampf - Stand vorm Märkischen Zentrum , Berlin - R ' ' dorf . Mit Polzeischutz :-)
positive	Penis - - - &gt; Titten .... Ich hab echt kein Leben ... xD
positive	Feierabend . Jetzt einen Cappuccino und eine Erdbeertorte . Botoxfreie Zone ;-) ( @ Perfetto Espresso Bar ) http://t.co/tduqIcJtL4
positive	nach der nächsten #BTW wird #Steinbrück Frauenbeauftragter der #SPD , der kann das .. nicht :-) siehe Wahlumfragen #heuteshow
positive	RT @GameWolf : Ähm ... ähm ... ähm ... schnell , irgendwas Geistreiches ! Ähm ... Kommt ' n #Papst zum Arzt und ... ähm ... ach , fuck it .
positive	@Fantareis Alternative : #Merkel #CDU als Minderheit mit #CSU regieren lassen - und dann schaun wir mal ;-) #btw13 @GrueneBundestag @spdbt
positive	RT @peteraltmaier : Oh , gerade hat @peersteinbrueck eine rot - rot - grüne Koalition nicht ausgeschlossen . :-(
positive	Moin und Hallo ! Heute morgen finden 4 Osterstände der #SPD #Norderstedt statt ! #Schokohasen solange der Vorrat reicht ;)
positive	Pressekonferenz Fraunhofer . Cyber - Sicherheit wird auch angesprochen .
positive	"#papst @edicecov : Kennt noch jemand "" Weißer Rauch "" von Karat ?"
positive	RT @piejae : T - Shirt der #Piraten in #Frankreich : „Die #NSA weiß schon , dass du für uns stimmen wirst“ :D via @PartiPirate http://t.co/1igab …
positive	Guten Morgen , Deutschland ! Mit dem neuen Papst geht es nun in den neuen Tag :-)
positive	@da_raija Oh mein Gott ich kriegs nicht hin außer ein Paar wörter :'D
positive	"RT @twitgeridoo : Ein absehbarer Shitstorm : Die Atomlobby sucht "" Miss Nuclear 2013 "" mit einem unfassbar dämlichen Poster .. :D #facepalm h ..."
positive	Echt ? Das hat mir noch keiner gesagt . XD ( @YouTube http://t.co/YSD7xF6ntB )
positive	@zdf Ich bin bin so gespannt , wer der Papst sein wird !! :-)
positive	RT @the_necrosis : Geil . \ o / #Piraten Wahlwerbung mit @EinAugenschmaus in visuellaktuell dem #Magazin des #Gehörlosen LV #BW . http://t.co/Z …
positive	RT @JuLisGV : Wieso es für Grevenbroich wichtig ist , die FDP zu wählen ? Schaut selbst ! http://t.co/hd75OWrLUS
positive	Ich glaub es nicht ;-) - Die Gelben jetzt auch ! #cdu #spd #fdp #ltnrw http://t.co/PA9LFaHFU8 http://t.co/lTvqte2MOo
positive	;( gestern ist mein LP Kollege gestorben , und dass an Ostern :( ...... AprilApril , war ' n Scherz :)
positive	@aulbur2222 Da hast was verpasst ;) Ich hoffe er kommt dieses Jahr wieder ! Ich vermisse Ihn !
positive	Jetzt kommen gleich die berechtigten Forderungen von Abgeordneten nach einer #smv - - - aus Gründen ... wg. der Basisbeteiligung :-) #bpt131
positive	HORIZONT - Realität : Es geht auch ohne @ArminWolf - ich finde nicht ;-) http://t.co/rgfeVrG849
positive	Wohngesunder Putz für Decken und Wände - Baumwolldekorputz optimiert Wohnkomfort und Leb ... http://t.co/R9TqadqUbH
positive	@vertigonix unentschieden nach Elfmeterschießen :-) #Merkel wird dann eine Entscheidung treffen , Oh :-( #cl
positive	@jeannypart1 ... nach Regen kommt Sonnenschein - allein diese Gedanken lasse die Vorfreude auf ' s Vitamin D leben :-)
positive	Die @Krissi_76 ist auch so ein flut - strahlendes Sonnenschein ' chen :-)
positive	@jkunah Achso ! Ist ja doof ! Aber der Papst ist unwichtig ! Hauptsache du hast Spaß ~ :D
positive	@ochdomino Komisch , die kenn ' ich auch und ich hab ' den Eindruck es werden immer mehr ...
positive	RT @PP_Winti : Nicht vergessen : Stammtisch jetzt ; bei schönem Wetter draussen in den neuen Liegestühlen . http://t.co/tBPtZJPXj7
positive	 Steinbrück besucht Hollande  - mein erster Gedanke : Alta , bring was zu paffen mit ;-) Politik ? Kann ich :)
positive	RT @FalkSchacht : Für den Namen des Papst , würde ich den Wu - Tang Name Generator empfehlen . - - http://t.co/74kMhjEStL
positive	"RT @TBBTgermany : Haha , gleich kommt Ratzinger auf ' n Balkon und sagt "" Bazinga ! Ich mach ' weiter . Rück mal rüber ! "" XD #sorrynotsorry #papst"
positive	"RT @TBBTgermany : Haha , gleich kommt Ratzinger auf ' n Balkon und sagt "" Bazinga ! Ich mach ' weiter . Rück mal rüber ! "" XD #sorrynotsorry #papst"
positive	Heute bin ich Hero , hoffentlich nicht nur for 1 day ;-) #briefwahl #piraten RT @Duesenberg_ : http://t.co/0HdrmViHhq #gehtauchanders
positive	Gerade gewundert warum die Kirche so ewig läutet . Ah , ein neuer Papst ist gewählt . :)
positive	RT @DEZi_Brb : 91%  zur Bürgermeisterwahl in Dierhagen für die LINKE Bewerberin Christiane Müller . Das ist schon ne Ansage :-) http://t.co/1K …
positive	RT @TVtotal : „Es ist das 100.  Länderspiel für Philipp Lahm . Damit ist er am Montag auf dem Schulhof der Star . “ #TVtotal #Raab
positive	RT @Mandelschnoesel : Das Video wurde lange vor den Wahlen gemacht , passt aber irgendwie immer noch . :) #SPD http://t.co/T8XoM8Qhm9
positive	Noch 19  stunden und 09  Minuten ! Fällt mir gerade so auf : O gruslig .... #ucl #finale #wembley #schwarzGelb gegen #schwarzGeld :P :)) *-*
positive	Nachher mein erstes Treffen mit ihr *--* bin ja mal gespannt was sich entwickelt : 3
positive	@czossi @Piratenpartei @Paxlei sorry , download geht auch ohne ;-)
positive	#Piratenpartei Kandidaten : Fotos ASAP an Nikki :): Beitrag kann nach Anmeldung gelesen werden. http://t.co/zLcWAkgveb #Piraten #Forum
positive	@isipisi5 Ich schau ' s mir später an , bin grad mit meiner BFF shoppen :-)
positive	Mein Text für den #Steinbrück-Song steht endlich !! (-:
positive	Es gibt Wichtigeres als Gabriel , Steinbrück und die SPD .
positive	#Jauch : Keine Toleranz für #Steuersünder wie #Hoeness sagen #FREIE WÄHLER in #Hamburg http://t.co/HzBevyMofF sachbezogen - bürgernah
positive	Argentinier ist neuer Papst – und lautstarker Gegner von Homo - Rechten http://t.co/gjlxoniKIR
positive	Neuer #papst   :-) Also kein neuer Rekord
positive	@Kyra2001 bei der FDP klappt ' s seit Jahren , da munkelt man aber , dass die alle Schauspielunterricht nehmen ( müssen ) ;-)
positive	;-) RT @pavoinch : Wenn die da noch weiter sitzt , erfährts die Möwe als erste , wer der neue Papst ist . #Konklave
positive	@HubertMayer in Bayern hat auch die Pampa HSDPA . :)
positive	Tja ... Die betriebliche Ausbildung wird zurzeit auch sehr gering geschätzt ! Traurig aber Wahr ! http://t.co/dWmJNPcWtx
positive	RT @mattimerker : In #Mühltal verteile ich mit @jsuckut Flyer von @brigittezypries & Herbert Dobner :) . #ltwhe #btw13 #SPD #Jusos #Wechsel
positive	RT @Piraten_SLS : Grüne stehen also für Filz und Intransparenz .. Ok . Klare Aussage . ;-) Dann doch lieber Piraten ! ;-)) http://t.co/KH2UmHbF …
positive	@das_Ruhrgebiet @alios Ich stimme dir zu . Die FDP ist .... * prust * Naja lassen wir das . :-)
positive	@UlrichKelber Visum schon gestellt für die Einreise nach Bayern :-)
positive	@_RaKuba die Frage war ja ob wir zusammen auswerten wollen wer gewonne hat :)
positive	Dagegen die #FDP so : “ @fdprlp : Über 200  Gäste beim Frühschoppen mit @philipproesler und @Wissing in Siebeldingen . ” ;-)
positive	Uh mal kein #Papst aus Bayern . Das finde ich richtig angenehm .
positive	RT @SchwarzerHundBo : so wird in #bochum mit #npd plakaten umgegangen ... ;-) #npdversenken . bisher gefällt der wahlkampf ! http://t.co/zp1oOo …
positive	@ginoutz keine Ahnung ... ich gucke ja nicht . :) #Papst #Wei
positive	@wuschelkeks Lehramt :) Mathe und Politik . Will aber wohl zu Deutsch von Politik wechseln :)
positive	http://t.co/1kLcLxG6Nv Schadstofffreie Polstermöbel aus deutscher Fertigung exklusiv bei allnatura
positive	RT @robvegas : Eilmeldung : Peer Steinbrück wünscht sich Lena zur Verkündung des Wahlsiegers der Bundestagswahl 2013 .
positive	Sie wollten also einen schwarzen Papst ;-)
positive	RT @phlox81 : Hoffen wir mal , dass er eine gute Wahl ist ... #Papst
positive	@GedankenKreisel Quatsch . Du bist wie du bist und du bist Klasse .
positive	RT @wortfeld : Das konservativ regierte Island bitte nicht als freien Datenhafen , Whistleblower - und Piraten - Paradies romantisieren. http://…
positive	 Wüstensand , Wolkenkratzer und der gan ...  kostenlos #kindle : http://t.co/1KmdrPXetW
positive	@Weilmeier Mir wäre ein Protestant als Papst lieber gewesen .
positive	Franziskus l. könnte der beste Papst aller Zeiten werden . Bescheiden und liebenswert . Dadurch einfach grandios . Bin gespannt auf mehr .
positive	@JoergRupp du bist also das geistliche Oberhaupt der Grünen hast die Piraten nur unterwandert ? ;-)
positive	RT @mdlvetter : Danke für die vielen Likes ! Gerne megr davon ;) Bodenständig wie die Freien Wähler selbst : Doku - Shooting Wahlplakate : http:/…
positive	RT @HerrTutorial : Wer geht alles zum One Direction Konzert nach BERLIN ?! :) #ichkannskaumerwarten #babyyoulightupmyworldlikenobodyelse ❤❤
positive	Also eine Debatte zwischen Lucke und Gysi hat mehr Substanz als eine zwischen Merkel und Steinbrück #bundestagswahl #cdu #spd #afd #linke
positive	Argentinien hat Grund zur Freude : http://t.co/F0qjr1OumA #Papst #habemuspapam
positive	@Ambi0nick Du sprichst mir aus der Seele . :)
positive	#PiratenHessen ! So , #Piraten + gewählt und Umfrage vom ZDF für die Wahlprognose mitgemacht . :-)
positive	Hier noch ein Bild vom @karstenloh , dem Rösler und mir beim #koellesterin , wir waren da ja in guter Gesellschaft. http://t.co/aDiSIpnhdc
positive	merkel war bei uni feten bardame. dann war ja die gefahr , dass es zu einer orgie ausartet gleich null #berlin
positive	"RT @lisacaspari : #Ude : Seehofers PKW - Maut ist "" reiner Wahlkampfschlager , die kommt so sicher , wie der Transrapid gekommen ist . "" #tvduell # b…"
positive	RT @zeitonline : Empörung ja , aber kein Asyl für Snowden : Grüne werfen Merkel Scheinheiligkeit vor. http://t.co/PIZuSekwT3 ( nd )
positive	Tja , Augen auf bei der WOHNORT - Wahl ;-) http://t.co/8RPoMnICyw
positive	Wandern auf stille unbekannte Berge , das bringt Dir den ersehnten Seelenfrieden . Komm mit. http://t.co/JBD7zcT495
positive	RT @beckmatt23 : Zwei Stunden bis zum Anpfiff . Kribbeln heute auch bei Reportern erlaubt ? Ich sag : Ja ! @BVB #RMDBVB #roadtowembley http://t . …
positive	RT @tolga93 : Gedreht und jetzt geht ' s zum YouTuber - Treffen am Bundestag :-) .
positive	yööööy , ein riesen Stapel Pfannkuchen ! O : danke , Ecke
positive	Neue Schnäppchen für alle Schnäppchen - Jäger unter euch auf GBase ! Darunter unter anderem : GTA IV Complete für ... http://t.co/xW4IuBwWME
positive	@Matthias_aus_Do @SPORT1_Dopa Respekt . Das war ein sehr sympathischer und professioneller Auftritt und tat der Sendung gut .
positive	Haha ich wurde grade gesegnet #papst #sofuckingwhat ?
positive	@T_Riedl Mute das Wort Papst doch :)
positive	@ElisabethSz Na ja , 1,2 Milliarden potentielle KundInnen , die eine Alternative zum Weihwasser suchen ? ;-) #redbull #papst #konklave
positive	Lassalle forderte schon einen Mindestlohn . Nach der letzten SPD - Regierung fordert man das immer noch ;-) #150JahreSPD
positive	#Piraten , einige sind ganz #gefesselt , andere halt nicht ;-) http://t.co/AseGdWLMOp
positive	CDU - Politiker erzürnt über EU - Lobbying der Kirchen http://t.co/Tsymt7ox0O
positive	#srfhockey warum gehen die Flügel nicht direkt auf ' sTor sondern bremsen ab , dünkt mich schade diesen Schwung abzubrechen . Wird das so gelehrt
positive	 seriöse Politik sieht anders aus  das ist ein Kompliment :D #dlf #piraten
positive	Das wahre Gesicht : FDP will jetzt mehr , CDU erst später : Abgeordnete streiten um ihr Gehalt http://t.co/9oZ5SZRbDo
positive	"Lehrer gibt mir Klaps auf Kopf . Ich : "" Das sag ich meiner Mama ! "" Er : "" Gut gut ! Die bekommt auch Einen . An eine Stelle ihrer Wahl . """
positive	RT @MrsTorres__x3 : @TeamCatoClove ich wünsch dir schon mal ganz ganz viel glück für morgen , da ich nicht weiss , ob ich morgen noch schla ...
positive	"@piratenschlumpf @DosOz42 Ganz klar : jemand , der keine "" Wicki - Seite "" hat und niemanden , der sie ihm baut . Aber gaaanz viele Unterstützer ."
positive	RT @Alyama1 : Die #AfD und mein Auto - eine Zusammenfassung der heutigen Wahrheitsfindung :) http://t.co/F7UtCRjxR2 #Piraten
positive	Wir sind live mit dem Shootmania Crusaders Pixel Cup ! Schaltet ein :) http://t.co/vYusrjIZaO
positive	@sprzepiorka als Link im Frontend sogar schon vorhanden . Aber ja : Rest geht vor . Hab mir damit nur die Zeit bis zum Papst überbrückt ;-)
positive	Vielleich können wie später zusammen Kaffe trinken :)
positive	das interessanteste an den #AfD Artikeln sind die Kommentare ... das ist der Wähler . http://t.co/1yfqPO9QJa
positive	So ihr Süßen ! Ihr habt Papst , ich habe Bett ! Bis nachher ;) Schlaft gut !
positive	RT @KGeni : Wer Fleisch isst , ist übrigens nicht zwangsläufig ein schlechterer Mensch als ein Vegetarier . Das wird jede Möhre bezeugen .
positive	@DaRocktown Auch ganz gut :) Aber ich würd gern noch weiterschlafen
positive	er sagte gerade #Piratenpartei ... haben ne Vorstellung was Demokratie ist .. :-)
positive	Heute haben wir gegen waibstadt 12-1 gewonnen
positive	Nun ist es soweit : die Welt hat einen neuen Papst weißer Rauch
positive	Ich glaub , die #Möwe auf dem Schornstein trended gleich ;-) . #konklave #papst
positive	So langsam habe ich die Nase voll von dem rumgeslacke bei der Eintragung von Beitragszehlungen im Piraten NRW Verwaltungsportal .
positive	RT @woksoll : Bundestag will Informationsfreiheit nicht im Grundgesetz verankern - heise online http://t.co/9Kk5cl4m9t
positive	150  Jahre #SPD ! Danke an allen großen Sozialdemokraten ! Hier ein kleines an der Zeit angepasstes Geburtstagslied :) http://t.co/deUHKcdmkm
positive	Der US - Präsident Obama hat Nordkorea gefordet , Myanmar als Vorbild zu nehmen .
positive	@celina_l_ spricht mir aus der Seele ;) http://t.co/XhHykpqX1C
positive	RT @sternde : Papst Franziskus : Lateinamerika feiert seinen ersten Pontifex : Die Katholiken in Argentinien , Chile , Mexiko und ... http://t ...
positive	RT @airjibeer : Danke für diesen guten Kommentar in der StZ , den ich voll und ganz unterschreiben kann :) Oben Bleiben ! #s21 #ber http://t.c …
positive	@colorful_parrot maaah chrisi ja , ebenfalls :D I di auch mausi :*** &lt;3
positive	@SirAxxes Versuchs doch vorher mit dem Vatikan dann wirst du Papst :D
positive	@SPIEGEL_Top :-) Da weiß man . nicht was man machen soll , oder wer versteht es , das er jetzt der neue Papst ist ????? Warum immer so alte
positive	@Marvster77 Die linke Keimzelle in der @GrueneJugendNRW , also auch du ! ;)
positive	Vollkommen dreist , was sich die #ARD da gerade leistet . #papst
positive	“100 % Wahlbeteiligung ! #Papst ” und ein Mann wird ' s auch… . jaja. die Spannung steigt . Ich bin ja immer noch für einen Afrikaner :)
positive	@Gotem100 Es gibt aber immer eine Wahl ! Hör auf bevor es zu spät ist D:
positive	http://t.co/1iozqy4Syg Wenn die #Merkel jemandem das Vertrauen ausspricht heisst das in der Regel daß derjenige in Kürze seinen Hut nimmt !
positive	@Senfberg @piejae welcher Wahl ? Nach deer Wahl ist vor der Wahl :)
positive	@philbriel bin nur einmal wach geworden , weil ich aufs Klo musste , konnte ansonsten durchschlafen , also alles im grünen Bereich :)
positive	Frankreich weitet Defizit aus / AfD : Der Euro bedroht den gesamteuropäischen Wohlstand http://t.co/WiZOPeu9Ew
positive	RT @PiratenBonn : #Cryptoparty #Bonn : links mit weiteren Informationen http://t.co/9Lmi3JAiT6 Vortrag ist beendet :) #Piraten wählen http:/…
positive	@Fl0range man kommt rum . :) wenn keine Vorlesung dazwischen kommt , dann wäre ich dabei .
positive	@schwan Och lass mal , ich hole mir demnächst die Papst - Tasse ;-) .
positive	Papst Fanziskus I ist schon auf Facebook . Aufgabe für heute : TABMAKER Foto - Contest verkaufen ;-) http://t.co/wVJBQYNtlr
positive	@matzeknop wir haben ja auch noch ne Bundestagswahl &amp; ein eigenes ChampionsLeague Finale ! ;)
positive	. @jojorup Der Geist muß wach sein ! papst #FranziskusI . Und : Papst , Priester vertritt nicht sich selbst , sondern #JesusChristus :)
positive	#Piratenpartei Morgen spontane Flashmobaktion 13  Uhr LGS oder 14  Uhr Treffpunkt X ; - ): Beitra ... http://t.co/jjYEwspU1p #Piraten #Forum
positive	@anneschuessler Wir ertragen das , weil wir alle ein bisschen in Petterson verliebt sind :-)
positive	Treffen sich zwei Päpste ... Oh , ab demnächst ist das ja gar nicht mehr so unwahrscheinlich :) #Papst
positive	@Matschipyon Ja , unser Lehrer hat sich nur grad an dem Punkt festgebissen :) Von daher kann ich es zumindest für dieses Jahr vorhersagen 8D
positive	RT @muehlenwind : Die Kanzlerin wird heute in #Leipzig der #SPD ihr Vertrauen aussprechen .
positive	@OhHeyMarcel TUTEN TUN ! Sorry , musste sein :D Kommste auch nach Stuttgart , Communiy Treffen ? :)
positive	@AndreasBergholz Ich wette dass min . 3/4 der Piraten das technische Wissen fehlt , geschweige den im Netz groß geworden ist .
positive	"Durchaus amüsant . So machen Sie ihr Kreuz an der "" rechten "" Stelle : Der "" National - o - Mat "" . http://t.co/nrzjz7yYIu"
positive	Erst mal eine Runde kicken gehen :-) #profimäßig
positive	" Mein Geschenk : Gratis : 7 Wochen E - Mail Coaching Kurs  "" die 7 Geheimtipps zum Glück "" "" zur Erfüllung ihrer Mission http://t.co/Cliq4y7UdT """
positive	RT @Himasad_Unpad : RT @Lia_CicuFinalia : Hals - und Beinbruch beim PDKT 2013  Himasad _ Unpad ! :-)
positive	"RT @MuellerJung : Schon geht ' s los :) RT @yourHen Chemie . Ich sage jetzt nichts . "" @FAZ_Wissen : Das knallt : Franziskus I. hat ( auch ) Chemie ..."
positive	Wer ist der neue Papst ? ;-) http://t.co/lAYkxLc2nS
positive	Papst Proseco wäre auch mal ein schöner Name gewesen :)
positive	Messi und nun der Papst ... Argentinien hat den Draht zum Himmel :-)
positive	#EU #International #Politik Kosovo : ein großer , aber teurer Schritt http://t.co/FEjESBThWG
positive	#Piraten Action Openair Theater gibts nicht nur beim Stanmtisch ;-) http://t.co/ojIAKcdL6y
positive	Gerechter regieren heißt Steuern erhöhen , war bisher das SPD - Credo . Nun rückt die Parteispitze von den Plänen ab. http://t.co/fmV7y4QJKo
positive	Das isser also .. klasse . Nicht . #papst
positive	"RT @sechsdreinuller : So lange der neue Papst nicht mit einem "" I AM THE GOD OF HELLFIRE "" den Balkon betritt , kann ich ihn nicht ernstnehmen !"
positive	@wildhorses66 Ich hab die Daily News von vorgestern für dich :)
positive	RT @handelsblatt : EXKLUSIV : Steuerschätzung : Schäuble bekommt ein paar Milliarden weniger http://t.co/N221kAt9Xg
positive	@NadineSchoen @petertauber @DoroBaer @hahnflo @drthomasfeist @BernhardKaster Ich finde , wir sollten jetzt endlich einen Minister zitieren :)
positive	Deutsches Gold ist vor dem Zugriff der Bundesregierung geschützt , denn es dient der Absicherung für den Fall ... http://t.co/xUpFVUa73C
positive	@erdstrahl gerade deshalb ;-) außerdem sehen wir uns nicht als Sprachrohr für die SPD
positive	#piraten #heuteshow Dtl sehnt sich nach glaubwürdiger Bürgerrechtspartei ! #FDP Kernaussage der hsh ist der zerknüllte Mitgliederantrag !
positive	@Sleftan Lob für ein #Piraten + Großplakat ? das hör ich gerne ... und btw dank an @Jan_LR @moerle67 fürs aufstellen und alles drum herum
