
1824	-2.447916667	DAMN Land BASTARDS
1825	-2.78125	DAMN country BASTARDS!
1826	-2.979166667	DAMN country BASTARDS!!
1827	-3.270833333	DAMN country BASTARDS!!!
1844	-2.536842105	Traurig! Verärgert! Verletzt! Verärgert! Frustriert! Bissig! Wütend! Eine Fülle von Gefühlen, aus denen wir heute wählen können.
1845	-3.2	TRAURIG. UPSET. VERLETZT. GEÄNGT. VERZERRT. ANGEBLICH. WÜTEND. Eine Fülle von Gefühlen, aus denen wir heute wählen können.
1846	-3.421052632	TRAURIG! BESCHÄDIGT! VERLETZT! GEÄNGSTIGT! VERFRÜHT! ANGESTRICHEN! WÜTEND! Eine Fülle von Gefühlen, aus denen wir heute wählen können.
1847	-3.494736842	SCHLECHT!! UPSET!! VERLETZT!! GEÄNGSTIGT!! BESORGT! SPÖTTLICH WÜTEND! Eine Fülle von Gefühlen, aus denen man heute wählen kann.
1848	-3.557894737	SCHLECHT!!! UPSET!!! VERLETZT!!! GEÄNGSTIGT!!! VERÄNGSTIGT!!! SPITZE!!! WÜTEND!!! Eine Fülle von Gefühlen, aus denen wir heute wählen können.
1849	-2.8	Super traurig! Verärgert! Verletzt! Verärgert! Frustriert! Bissig! Wütend! Eine Fülle von Gefühlen, aus denen wir heute wählen können.
1861	-2.094736842	Er strahlt wieder diese traurige, erbärmliche Sehnsuchtsenergie aus! Verdammt!
1862	-2.747368421	Wieder die SAD PATHETIC SONGING Energie ausstrahlen. VERDAMMT.
1863	-2.831578947	Wieder die SAD PATHETIC SONGING Energie ausstrahlen! VERDAMMT!
1864	-2.968421053	Wieder die SAD PATHETIC SONGING Energie ausstrahlen!! VERDAMMT!!
1865	-3.157894737	Wieder die SAD PATHETIC SONGING Energie ausstrahlen!!! VERDAMMT!!!
1866	-2.2	Ich strahle wieder diese übermäßig traurige, erbärmliche Sehnsuchtsenergie aus! Verdammt!
1872	-1.505263158	Nervös wie die Hölle!
1873	-1.915789474	NERVÖS wie die Hölle
1874	-2.168421053	Höllisch nervös!
1875	-2.368421053	NERVOUS as HELL!!
1876	-2.652631579	NERVÖS wie die Hölle!!!
1894	-0.5	@anonymous sollte ich sein. Programmkontrollen werden immer noch benötigt. Ingenieure meist auf der Abschussliste
1895	-1.3	Kann mir jemand erklären, warum ich wiederverwendbare Taschen in den Laden mitnehme, wenn die Verkäufer sie entweder ignorieren oder nur 2 Artikel einpacken?
1896	-0.05	@anonymous Mav war jetzt schon zweimal draußen.  Zuerst schaut er verwirrt, aber dann trabt er trotzdem raus. Wir haben Bilder.
1898	-1.7	@anonymous Ich weiß, dass wir außerhalb von Canberra welche haben, die versuchen, die Straße zu überqueren. Sie stinken und pissen dich an, wenn du versuchst zu helfen!
1903	-0.75	@anonymous es ist nur ein Link zu einem YouTube-Video, nicht sicher, was bei Ihnen schief gelaufen ist. Niemand sonst hat ein Problem gehabt.
1904	-1.9	Ich bin überrascht und traurig darüber, wie schnell ich im Moment abstürze und verglühe :(
1906	-1.25	@anonymous Ich versuche, es nicht zu tun, aber es wird schwer sein! Verdammt schwer für mich!
1909	-1.35	Ernsthaft, Leute? *seufz* RT @anonymous Habe gerade etwas gelesen, das *Zappeln* zum Abnehmen empfiehlt.
1912	-0.85	@anonymous nicht sicher, sorry
1917	-1.0	Es gibt wirklich eine Fernsehsendung über Hinterwäldler, die angeln gehen?
1920	-1.2	@anonymous Ich weiß es nicht, aber jetzt steckt es in meinem. Verdammt.
1921	-1.0	@anonymous Ein Unternehmen sollte für redaktionelle Berichterstattung bezahlen? Da bin ich anderer Meinung. Die Grenzen sind fließend, und dann muss man sich auch noch mit ethischen Fragen auseinandersetzen.
1923	-1.05	Verdammt seist du @anonymous und deine Sauerrahm- und Zwiebelhäschen.
1926	-1.5	@anonymous oh hun! Tut mir leid - das beißt.
1932	-1.55	bis jetzt 0 von 61 iAd-Anfragen. Das ist ein lächerlicher Prozentsatz.
1933	-1.35	@anonymous nachdem das Telefon herauskam, gab es einen Shitstorm, denn wenn man es wirklich fest auf der Unterseite zusammendrückt, wenn man einen niedrigen
1935	-0.45	@anonymous Tag 0, ernsthaft
1940	-1.6	RT @anonymous Ich sage euch immer wieder, legt euch mit Leuten an, die sich mit euch anlegen. . .
1949	-0.1	Die ansteckendsten 2010 (PDF) http://url_removed
1956	-0.85	Nach dem Workshop-Tag ist die E-Mail-Flut auf ein akzeptables Niveau gesunken. Es ist etwas beunruhigend, dass die E-Mail-Flut IMMER auftritt, wenn man nicht da ist.
1976	-0.9	Ich habe gerade erfahren, dass Renoirs Arthritis so schlimm wurde, dass er sich Pinsel an die Handgelenke schnallte. Danke NYT. http://url_removed
1982	-0.75	@anonymous arme Leber :p
1984	-0.7	@anonymous wir mussten es verstecken. vermieter besichtigt wohnung heute. vermieter darf es nicht wissen...
1987	-0.25	Ich schaue An Idiot Abroad (13 andere haben eingecheckt) http://url_removed @anonymous #AnIdiotAbroad
1990	-0.55	@anonymous ich nehme an, dass es sich um Hardcore-Pornografie handelt, die sich verzögert hat, und dass der Zusteller angehalten hat, um sie anzusehen
1992	-0.1	@anonymous Oh nein. Es gibt Abwechslung
1998	-1.85	RT @anonymous Boulevardzeitungen &amp; Klatschseiten sind Tigerbeat für Erwachsene. Manchmal sage ich ihnen, sie sollen die Fresse halten. Das ist so ziemlich die einzige Antwort ...
2000	-1.65	@anonymous ugh &gt;elt; sorry girlie :/
2007	-0.5	RT @anonymous Boeing erhält in dieser Woche 10 neue Aufträge, verliert 737-Anfrage http://url_removed
2008	-0.6	Berichte über Übergriffe auf zwei weibliche Bedienstete im Gefängnis von Monroe werden weiterhin untersucht. http://url_removed
2015	-0.95	@anonymous Nein, ich habe gehört, dass sie einfach unheimlich ist.
2016	-1.25	@anonymous Ich gehe gleich zum Baseballfeld für das letzte Turnier der Saison für meinen Sohn :(
2021	-1.4	Hey, was zum Teufel ist das, was da vom Himmel fällt??????
2042	-1.25	@anonymous willst du damit andeuten, dass sie verheimlichen, wie mies ihr Service ist, und dich einschließen?! Ich neige dazu, dem zuzustimmen... aber ich bin an mehr Handset-Diffs interessiert
2052	-1.45	@anonymous Keine Erklärung gegeben? Das ist ziemlich ärgerlich, @anonymous
2053	-1.15	@anonymous Du bist gestern Abend hier eingebrochen, oder?!?
2056	-0.5	Warum wackelt mein Haus?
2062	-0.95	@anonymous Das habe ich gesehen.  Ich bin allerdings ein wenig skeptisch, was einen Rail Shooter angeht.
2064	-1.0	@anonymous Anfängerfehler
2066	-1.05	Hey #NationalExpress, würde es weh tun, mir gelegentlich den Trainer mit Power-Points &amp zu geben; nicht nur den einen, der nach fetten Männern in Polyester riecht
2067	-0.85	@anonymous Meine Ohren können den Unterschied zwischen 256k und verlustfrei nicht erkennen, warum also den Platz verschwenden?
2068	-1.0	TweetDeck und/oder die Twitter API scheinen in letzter Zeit Probleme zu haben, ALLE Tweets in meine Listen zu bekommen.
2071	-2.75	@anonymous Ja, die mobile Website von MTV ist furchtbar. Ich habe sie schon oft über dieses Problem informiert, ohne Erfolg. *seufz*
2080	-1.1	@anonymous Sie können es schwach nennen oder nicht. Es ist mir egal. Tatsache ist, dass es keinen Konflikt gäbe, wenn beide Gläubigen ihren Religionen folgen würden.
2089	-0.7	Entschuldigung für den kryptischen YouTube-Verweis!
2090	-0.55	Ernsthaft? Hör zu, Herz. Wir werden nicht zerquetschen, verstanden?
2091	-1.2	Ja, ich will gar nicht wissen, was da unten gerade kaputt gegangen ist.
2094	-0.95	Warten Sie ..... Ihre Lösung besteht also darin, Bofferwaffen mitzubringen, um sich gegenseitig zu verprügeln und in Stresssituationen Alkohol anzubieten?
2097	-2.1	Ich bin anscheinend in einer wirklich beschissenen Stimmung
2108	-1.75	@anonymous Das... scheint bemerkenswert egozentrisch von ihnen zu sein :/
2110	-0.35	Hurra! Internode wird einen Fehler bei Telstra einreichen, und ich muss weitere 1-3 Tage warten, bis Telstra ihn vielleicht behebt.
2114	-2.3	*schaut http://url_removed Weihnachtswerbung* Was zum Teufel war das denn?! Erschießt mich jetzt...
2117	-0.05	7 häufige Verkaufsfehler und wie man sie vermeidet http://url_removed
2121	-1.0	RIM macht neuere Messenger-Versionen für massive Service-Ausfälle verantwortlich http://url_removed
2128	-1.35	Ich habe morgen eine Menge zu tun, da ich wegen eines Trauerfalls einen Tag frei habe.  Die Beerdigung von Oma findet am Samstag statt.
2129	-0.1	Ich verkaufe Scheiße. http://url_removed
2132	-2.85	@anonymous SO BAD THAT I'MISSING THAT AHHHHHHH
2139	-0.75	Die Luft ist regenschwanger. Der Donner dröhnt eine tiefe, gutturale Warnung. Der Sturm kommt näher. #ucf #fb
2143	-0.2	RT @anonymous Ryan Carson sagt, Entwickler sollten Apple loslassen und sich stattdessen auf HTML5-Apps konzentrieren: http://url_removed
2144	-0.5	YouTube, Flickr zeigen eskalierende Gewalt bei ägyptischen Protesten http://url_removed http://url_removed
2151	-1.2	Angriffe von Amish auf Amish. Sie brechen in Häuser ein und schneiden sich gegenseitig die Bärte ab &amp; Haare. Das ist kein Witz. http://url_removed
2165	-1.15	Ich vermisse meinen Tanzpartner
2170	-0.7	RT @anonymous RT @anonymous RT williamlonn: RT @anonymous Ich habe den Iran verlassen, damit Ahmadinejahd sagen kann, dass es im Iran keine Schwulen gibt.
2172	-0.8	@anonymous Appalachian ER!  Sie hat sich auch das Steißbein gebrochen!
2173	-1.15	Gelangweilt das Game Show Network anschauen
2174	-1.35	@anonymous Ja, und die Menschen hungern.
2177	-0.75	Bin gerade zum ersten Mal seit langer Zeit wieder mit dem Fahrrad gefahren. Die Kälte hat nicht dazu beigetragen, dass meine Lunge nicht brennt.
2180	-0.55	@anonymous was ist falsch damit. Ich habe den Link zum Teilen bekommen.
2182	-1.25	@anonymous Verdammt, ist das klebrig.
2184	-2.05	@anonymous @anonymous Ich wünschte, ich könnte skaten :(. Dumme Fehlentscheidungen aus meiner Vergangenheit :(
2189	-0.3	Star Civil Disagreements #lessambitiousmovies
2191	-0.35	Meg Whitman versagt bei Twitter. Die Folge ist eine Heiterkeit: http://url_removed
2194	-0.05	"Ich denke, ich werde mein übliches ""müde Mutter""-Kostüm ablegen und dieses Halloween als Anonymous gehen."
2195	-1.25	@anonymous warum wurden diese verlassenen Werbetafeln nicht entfernt? http://url_removed
2204	-0.9	RT @anonymous Ich sollte mein Auto Phil Kessel nennen. Es ist schnell, rammt nichts, ist manchmal zickig und ihm fehlt gerade eine Mutter.
2215	-2.052631579	Ja, mein Kopf tut weh! Die Schwerkraft ist so ein verdammtes Miststück!
2216	-2.663157895	Ja, mein Kopf tut weh. Die Schwerkraft ist so eine verdammte Schlampe.
2217	-2.873684211	Ja, mein Kopf tut weh! Die Schwerkraft ist so eine verdammte Schlampe!
2218	-3.115789474	Ja, mein Kopf tut weh!! Die Schwerkraft ist so eine verdammte Schlampe!
2219	-3.273684211	Ja, mein Kopf tut weh!!! Die Schwerkraft ist so eine verdammte Schlampe!!!
2220	-2.410526316	Ja, mein Kopf tut wirklich weh! Die Schwerkraft ist so ein verdammtes Miststück!
2221	-1.442105263	Zorn ist hässlich!
2222	-1.852631579	Wut ist HÄSSLICH.
2223	-2.105263158	Wut ist HÄSSLICH!
2224	-2.431578947	Wut ist HÄSSLICH!!!
2225	-2.705263158	Wut ist HÄSSLICH!!!
2226	-1.894736842	Zorn ist sehr hässlich!
2228	-1.65	Seltsam. Jemand ist gerade unsere Straße hinaufgefahren, anscheinend mit dem einzigen Ziel, so viele parkende Autos wie möglich zu rammen. Und ist dann weggefahren.
2231	-2.5	@anonymous @anonymous @anonymous @anonymous @anonymous @anonymous [möglicherweise verblüffendes Geständnis:] Ich habe das Buch gehasst :(
2233	-2.25	@anonymous UGH! Das werde ich NIE verstehen.
2234	-1.55	"@anonymous Hit-Singles von 1999 sind das, worauf ich mich freuen kann? Ich versuche durchzuhalten, während du ""dich selbst findest"", aber du machst es mir schwer."
2236	-0.5	@anonymous Eine Fußverletzung vortäuschen?
2240	-0.95	"@anonymous @anonymous Nein. Nonono. Pixellated, ""um [den Produkten] ein sehr starkes Online-Gefühl zu geben"" O_o http://url_removed"
2245	-0.4	Was ich vermissen werde @anonymous Chelsea Market http://url_removed
2256	-1.0	http://url_removed - alle Iowans müssen sich daran gewöhnen, dieses Logo auf dem Fernsehbildschirm und auf der Anzeigetafel zu sehen, wenn ihre Mannschaft gegen
2257	-0.8	Verdammt! Wir dürfen nicht vergessen, dass es nur ein Fußballspiel ist. http://url_removed
2259	-1.75	"Ich bin wütend und versuche, eine Antwort zu finden, die vernünftig und nicht ""sauer"" klingt."
2265	-2.35	The Sorcerer's Apprentice sieht LAME aus.
2267	-1.1	mein leben verschwimmt langsam, das wird morgen aufhören. jetzt will ich nur noch schlafen.
2272	-0.55	RT @anonymous #TheMostCommonLies Nein, Herr Doktor, ich habe noch nie getrunken, geraucht oder Sex gehabt.
2278	-1.85	#tcot #teaparty Die meisten Amerikaner wollen WENIGER, nicht MEHR Religion in der Politik. Das ist der Grund, warum ihr Tparty Kooks verlieren werdet!
2279	-0.25	#tcot #teaparty Lasst uns mehr verdeckte Enthüllungen über Bachmanns kristianisch-konservatives Kooky-Beratungszentrum machen. Entlarvt die KOOKS!
2281	-2.1	#tcot #teaparty Newt, wenn du Ryan nie erwähnt hast, warum hast du dich dann bei ihm entschuldigt, du Arsch!
2282	-0.75	#tcot #teaparty Kann mir bitte jemand sagen, warum Miss. die Ehe zwischen Rassen verbieten will? Ich möchte nicht vorschnell zu einem falschen Schluss kommen.
2284	-1.55	#dylanratigan bitte bezeichnen Sie die Unternehmen, die Banken usw. als Wall St. Die Menschen sind bereits verärgert über Wall St. Machen Sie sie zum Feind des Mittelstandes
2285	-0.65	Setzen Sie sich für die Mittelschicht ein und wehren Sie sich gegen alle Angriffe auf die Mittelschicht, die Bürgerrechte, die Rechte der Frauen und die Rechte der Arbeitnehmer, bevor es zu spät ist!
2286	-1.9	#asthma Ich werde nie vergessen, wie verängstigt ich als 9-Jähriger mit einem Asthmaanfall war, als ich meine Eltern in (cont) http://url_removed
2288	-0.25	@anonymous Ich wette, dass der Druck der MSR-MainStreamRepublikaner ihn dazu zwingen wird, nachzugeben und für die Erhöhung der Schuldenobergrenze JA zu stimmen.
2295	-0.1	Ich war noch nie ein großer Fan von Sixteen Candles. Ich war immer mehr ein Fan von The Breakfast Club.
2298	-0.05	Lethal Weapon könnte eine kleine Überarbeitung gebrauchen, um die beschissene Exposition zu beseitigen, und dann wäre es ein 5-Sterne-Film.
2300	-0.7	Habe Kopfschmerzen. Erkenne jetzt, dass es daran liegt, dass ich kein Koffein zu mir genommen habe. Blasphemie, oder?
2301	-0.4	LOL. LivingSocial hat mich gebeten, meine 5 schlimmsten Rapper zu wählen. Als ob ich es auf 5 beschränken könnte.
2309	-0.35	@anonymous Das glaube ich leider nicht. Muss Samstagmorgen nach Hause fliegen. Bin nur in der Stadt für den #sljsummit und einen Tag mit meiner Mutter!
2311	-1.25	Mein virtueller PC hat gerade einen BSOD bekommen - ich wusste nicht einmal, dass das möglich ist...
2315	-0.85	Hm. Zweiter Anruf von 'Unbekannt' in drei Tagen. Gehe davon aus, dass es sich um Telefonverkäufer handelt und ignoriere sie weiter.
2317	-1.0	@anonymous Ich dachte, es wären die Franzosen, die einen dummen Akzent haben... oh, Moment, nein, sie haben einen unverschämten Akzent - mein Fehler.
2318	-0.65	Raeburn trifft das SB-Problem auf den Kopf.  ScienceBlogs vernichtet Glaubwürdigkeit: Durchgesickerte Antwort des Herausgebers. http://url_removed via @anonymous
2319	-0.75	@anonymous dang...suche cSPAN für Video von gestern &amp; kann es immer noch nicht finden. Hits e gehen 2go verrückt heute. Überrascht, dass es noch nicht auf youtube ist
2324	-0.3	@anonymous awww man :( unerbittliche leute! das ist okay, ich habe deinen rücken von aucks und wo immer ich sonst hinreise &lt;3
2327	-1.35	meine Füße bringen mich um... Ein Zeichen dafür, wie stocknüchtern ich bin...
2330	-1.0	@anonymous @anonymous Ich habe einen Höllentag mit meinem Trainer, also werde ich meine Dienstagssünden am Mittwoch ausarbeiten.
2331	-0.9	@anonymous es scheint, dass Menschen Gift mögen ... (gesagt, während ich ein Glas Wein trinke &amp; winke den Zigarettenrauch meines Freundes aus meinem Gesicht)
2335	-0.1	@anonymous der andere ist gerade nicht in Aktion, also werde ich mich mit einem Spaziergang zum Laden begnügen &amp; kochen Sie einen Sturm.
2336	-1.05	@anonymous Wenn das Geschäft so weitergeht wie bisher, könnte ich das. Ich muss herausfinden, wie ich organisiert bleiben kann &amp; kümmere dich zuerst darum! Ich habe zu kämpfen.
2337	-1.95	@anonymous Nein, das tun sie nicht. Und ich hasse es zu sehen, wie Menschen sich selbst verlieren, nur weil sie mit jemandem zusammen sind, der ihnen keinen Respekt entgegenbringen kann.
2340	-1.35	Oh 95. An manchen Tagen verabscheue ich dich. (@anonymous Fallowfield Bus Station) http://url_removed
2342	-1.4	Warum sind Skittles so schwer zu essen... ich esse ein paar und mein Mund tut weh?
2349	-0.6	@anonymous Nein, nicht großartig. Toll, dass es durchgekommen ist, beschämend, dass so viele dagegen gestimmt haben.
2364	-2.0	jetzt wird Dollhouse abgesetzt? wtf? wird jede Serie von Joss Whedon abgesetzt? srsly. muss eine Verschwörung oder so etwas sein
2365	-1.3	habe aufgeräumt und umgeräumt. chris hat auch den teppich auf der treppe zerrissen. meine nebenhöhlen nerven mich. blöder staub.
2371	-1.6	Besorgt um @anonymous Er ist mega krank und sein Vortrag ist heute Nachmittag!
2376	-0.6	Ich versuche verzweifelt, noch ein paar Tickets abzuschließen, bevor @anonymous auftaucht.
2377	-0.8	Ich habe den ganzen Abend Songs geschrieben. Wenn es in meinem Leben gut läuft, bin ich wirklich schlecht darin. Ich brauche Drama.
2382	-2.05	Ich muss eine Präsentation in PowerPoint halten. Kein Keynote, S5 oder Prezi. #sob #wail
2387	-2.6	Könnt ihr bitte alle das Wichskind Cowell wissen lassen, dass er &amp; seine Firma eine Schande sind - http://url_removed - &amp; x-fukter ignorieren
2388	-1.8	Ich glaube, sie werden Valentino nach diesem tragischen Interview bei den #oscars nach draußen bringen und ihn von seinem Elend erlösen
2392	-0.2	RT @anonymous BNO News hat erfahren, dass der Serienmörder aus S. Carolina als Patrick Burris identifiziert worden ist. Foto: http://url_removed
2410	-1.3	Flug gestrichen, auf dem Weg zurück nach Hause...
2412	-1.75	Die Bobcats tauschen ihren Lieblingsspieler gegen zwei namenlose Leute, wirklich?! #shredseasontickets....
2413	-0.4	Ich brauche weniger Zeit, um eine illegale Übertragung eines NFL-Spiels zu finden, als um den richtigen Sender zu finden.
2416	-1.4	Ernsthaft? 5 gegen 3 mit einem leeren Netz und die Canucks können immer noch nicht punkten?
2417	-0.5	@anonymous Wrack mit allem, was dazugehört.
2418	-1.6	"Ein Teilnehmer des heutigen Fotokurses wurde von der Polizei angehalten: ""Haben Sie eine Genehmigung, dieses Gebäude zu fotografieren?"" SIE BRAUCHEN KEINE ERLAUBNIS!"
2423	-1.15	Hör auf zu sagen, dass Winehouse in der Band of 27 ist.
2429	-2.3	Und WORST UI! Ich musste googeln, um die Download-Seite zu bekommen!
2437	-0.5	"und sagen Sie mir nicht, dass ""wir"" es nicht schaffen können! horten Sie den Reichtum &amp; sterben Sie oder lassen Sie uns alle an der Neugestaltung der Zukunft teilhaben..."
2439	-1.9	Der ganze E-Zigaretten-Mist soll ein Suchtverhalten begünstigen und wird nicht helfen!
2440	-2.2	@anonymous @anonymous HÖRT AUF ZU RAUCHEN!!!
2443	-1.65	@anonymous @anonymous nein! Ich weigere mich, populärem Mainstream-Scheiß zu folgen! Dachte, du würdest mir einfach den Knüller geben.
2444	-0.2	OK - ich bin auf Skype - wer hat mir was zu sagen?
2445	-2.15	BreakingNEWS: Ich bin tot!
2446	-0.4	@anonymous Ich würde das vorschlagen: Audioboo / Go the FUCK to sleep! http://url_removed
2453	-1.85	das interview von de niro und hoffman in der late show ist das unangenehmste, was ich je gesehen habe. joaquin phoenix ist unangenehm
2454	-1.15	@anonymous du hast nie die Goonies gesehen? Wtf?
2458	-0.95	@anonymous Du solltest mal Urlaub im Süden machen....err nein
2461	-0.95	"Ich habe gerade einen Skype-Anruf von ""NOTIFICATION"" erhalten - keine Ahnung, was es war, also habe ich abgelehnt. Klingt ein bisschen dubios. Hat jemand das Gleiche erlebt?"
2463	-1.05	Puh, so viel Spam auf meinen Blogs, ich frage mich langsam, ob Akismet kaputt gegangen ist!
2466	-2.35	Ich wünschte auch, mein Router hätte eine Fehlermeldung ohne ein verdammtes Favicon.
2468	-0.5	schokoladenplätzchenteig wurde 1991 erfunden. das waren ein paar arme Schlucker, die vor uns gelebt haben.....
2469	-1.6	"Peters kritisiert Gouverneur Rick Snyder für ""fehlgeleitete"" Entscheidung, Tausenden die öffentliche Unterstützung zu kürzen http://url_removed"
2470	-0.05	"Die ehemalige Gouverneurin Jennifer Granholm spricht über Erfolg, Bedauern, ""Idioten"" in der Gesetzgebung und den Sieg über Dick DeVos in ihrem... http://url_removed"
2473	-1.3	Soldat aus West Michigan berichtet über den Verlust seiner Beine bei einer Explosion und den langen Weg zur Genesung http://url_removed
2476	-0.05	Xbox Live: bthr zero x ist zurzeit unterwegs. Zuletzt gesehen vor 4 Stunden beim Spielen von LOST PLANET 2. Training Im Menü. (Xbox Live Nation)
2477	-0.75	@anonymous Wenn es keinen gibt, bitte fucknofordbros.tumblr.com starten.
2479	-1.15	Top Business New Aktien weiter auf Talfahrt wegen Europa-Sorgen und China-Daten
2481	-2.65	@anonymous Du bist für mich gestorben
2483	-1.8	Anscheinend brennt Suncorp und es gab eine Explosion (muss gewesen sein, nachdem ich dort war) - http://url_removed #qldfloods
2485	-2.45	Neuer Drache, ich hasse sie jetzt schon.
2489	-1.05	@anonymous nein, aber in meinem Arsch tickt etwas
2490	-1.55	Früher konnte ich ein ganzes Konzert durchstehen. Jetzt tut alles weh!
2496	-1.85	Das Wohnzimmer aufräumen und die Spielsachen sortieren. Das ist nicht einfach :( Ich bin so erschöpft!
2498	-0.75	Warum gibt es keine 3
2499	-0.45	@anonymous Ich habe keine Ahnung, was Being Human ist. Aber andererseits habe ich in den letzten 5 Jahren nur eine Folge von Dr. Who gesehen. Kein Fernsehen
2513	-1.05	@anonymous Oh nein. Fliehen Sie, wenn Sie können!
2518	-0.3	@anonymous RE: CISA PREP - basiert der kritische Pfad auf Seite 166 für PERT immer auf der Worst-Case-Schätzung (die letzte Zahl)?
2524	-0.9	@anonymous Ich muss Sudafed nehmen, um meinen Blutdruck zu erhöhen. Wir waren nicht sicher, wie ich reagieren würde, also habe ich einen Couch-Tag bekommen.
2526	-1.25	@anonymous Ich bin schon beim Gedanken daran zusammengezuckt. Der wütende Nate kann so brutal sein.
2530	-0.65	Genug Kaffee-Snobismus für eine Weile
2534	-0.1	@anonymous Kann Roku auch YouTube? Ich habe es vergessen
2538	-3.25	@anonymous Spammer. Sterben.
2544	-1.1	Ich warte darauf, dass der Apple iPhone Support mir sagt, wie ich diese USB-Stromadapter zurückschicken kann, da DHL nicht mehr existiert.
2545	-0.75	Ich hatte ganz vergessen, wie sehr Seilspringen einem in den Hintern treten kann.
2552	-1.6	Aber mein erstes Halloween als Diabetikerin: Das macht mich traurig für die Kinder, die als Diabetiker aufwachsen. Stellt euch das mal vor. UND man muss sich selbst spritzen.
2554	-0.35	Ich habe endlich Skype installiert. Endlich. Ach was. Was ist schon dabei. Ich habe immer noch kein Mikrofon und keine Webcam. heh.
2557	-1.2	Verdammt kalt - das ist alles, was ich heute zu sagen habe!
2558	-1.4	@anonymous Ich kann Tigerbalsam verwenden, aber das Zeug für die Stirn lässt mich würgen, weil es zu minzig riecht. Ich muss auch aufhören, K zu benutzen, weil er es riecht.
2560	-0.8	@anonymous und da es die Schuld der Uni ist, kümmert sich die Studentenvereinigung für mich darum, damit ich mich auf meine anderen Aufgaben konzentrieren kann.
2567	-0.25	Ups - falscher Link GMail neue Funktion - mehrere Posteingänge - http://url_removed
2573	-1.05	@anonymous klingt wie eine Science-Fiction-Prophezeiung: Die Menschheit fängt an, alles im Universum in die Luft zu jagen und damit ihr Aussterben einzuleiten.
2579	-0.9	"Madolora sollte die Wiedereinstellung beantragen, nachdem er sein erstes Jahr ausgesessen hatte. Er hat ""ein Kästchen nicht angekreuzt"". Ist er 5 Spiele wert? #rithockey #ncaasucks"
2582	-1.7	@anonymous es ist scheißegal, es ist der erste Tag der Saison. &gt;:[
2584	-0.25	"@anonymous @anonymous @anonymous Ähnlich wie der Witz von Omid Djalili: ""Vorname Omid = Hoffnung. Schade, dass mein Nachname = weniger."""
2594	-2.05	Kumpel, WTF Lady Gaga? So bizarr.
2596	-1.4	lol, wenn Sie bei Direct TV im Bereich CS arbeiten, sollten Sie wahrscheinlich kein wirklich schlimmes Stottern haben. Ich fühle mich schlecht, aber verdammt, das macht die Dinge schwer.
2597	-0.65	Großer Ausverkauf bei Banana, aber ich habe natürlich alles zum vollen Preis gekauft, weil sie mich ausgetrickst haben, indem sie die Sachen zum vollen Preis in den hinteren Teil des Ladens gestellt haben.
2599	-2.95	ewwwwww habe einen Salat zum Mittagessen geholt und er war gefroren. gag.
2602	-0.5	Es braut sich doch kein Sturm zusammen, oder?  Das Donnern, das ich höre...  Wahrscheinlich nur der Surround-Sound meiner Nachbarn mit einem Kriegsfilm?
2608	-0.1	Wenn ich meine Augen schließe, hört die Welt dann auf, sich zu bewegen?
2620	-1.35	@anonymous fand das auch http://url_removed Ich schätze, er macht das mit der Schauspielerei. Verdammt verrückt
2627	-2.6	RT @anonymous Erster Schnee des Jahres in NY! WTF!!! Viel zu früh für DIESEN SCHEISS!
2631	-0.1	Seit der Einführung von iTunes gibt es auf Alben keine versteckten Titel mehr, die wir entdecken und von denen wir sofort enttäuscht sind.
2633	-0.95	Wenn das Initiationsritual einer New Yorker Bande darin bestünde, ein süßes Hündchen freizulassen und die Person zu töten, die es zurückbringt, dann würde ich total ausrasten.
2634	-2.2	Unfollowing @anonymous Ich habe genug von den Sticheleien und dem Gegeneinanderreden.
2639	-0.85	@anonymous Keine Tacos für dich.
2640	-1.0	@anonymous Nein, nein, nein! Aal und Shrimp! Aal und Garnele!!
2641	-0.85	@anonymous Man hat mir mit der spanischen Inquisition gedroht, wenn ich nicht bald Calvin mache! :-o
2647	-1.35	@anonymous Die ganze Sache mit dem virtuellen Theater macht mir irgendwie Angst.
2650	-2.45	@anonymous Es tut mir so leid! Ich hatte es in meiner Handtasche und vergaß es gestern Abend auf dem Tisch liegen zu lassen! D: D: D: D: I'M SO SORRY!!!!
2652	-2.75	*weint* Die Bildqualität bei Kyoto-Reisen ist grauenhaft! Ich wünschte, wir hätten einen größeren Speicherstick gekauft, bevor wir losgefahren sind!
2654	-0.8	@anonymous der Teufel ist nach Georgien gegangen, nicht nach Iowa. #lyinhussy
2656	-0.8	Sie könnten sich heute ängstlich fühlen, wenn Sie den Faden verlieren,... Mehr für Fische http://url_removed
2657	-0.65	Ich bin nicht klug, ich bin nur zickig und aufmerksam
2658	-0.6	Die Rückkehr des Mondes in dein Zeichen kann heute Verwirrung bedeuten, aber... Mehr für Fische http://url_removed
2659	-2.15	#5 ew. big fail
2661	-3.2	Verpiss dich... http://url_removed
2666	-1.8	Ich habe ohnehin nicht damit gerechnet, dass die Steelers in diesem Spiel noch einmal zurückkommen würden, aber diese Strafe gegen Simmons war absoluter Unsinn.
2667	-2.0	Wenn wir Michael Cole wirklich bestrafen wollen, sollten wir ihn seinem eigenen Kommentar zuhören lassen
2671	-0.25	Ben Franklin, keine Angst! RT @anonymous http://url_removed - Protokoll darüber, wer die Terroristen gewinnen lässt.
